cve_id,published,vulnStatus,baseScore,baseSeverity,cvssVersion
CVE-2023-0184,2023-04-22 03:15:08.817000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0185,2023-04-01 05:15:07.927000+00:00,Modified,7.1,HIGH,3.1
CVE-2023-0186,2023-04-01 05:15:07.993000+00:00,Modified,7.1,HIGH,3.1
CVE-2023-0189,2023-04-01 05:15:08.163000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0191,2023-04-01 05:15:08.240000+00:00,Modified,7.1,HIGH,3.1
CVE-2023-0192,2023-04-01 05:15:08.303000+00:00,Modified,7.8,HIGH,3.1
CVE-2023-0198,2023-04-01 05:15:08.557000+00:00,Modified,7.8,HIGH,3.1
CVE-2023-0200,2023-04-22 03:15:09.057000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0202,2023-04-22 03:15:09.203000+00:00,Modified,7.8,HIGH,3.1
CVE-2023-0203,2023-04-22 03:15:09.270000+00:00,Modified,7.7,HIGH,3.1
CVE-2023-0204,2023-04-22 03:15:09.330000+00:00,Modified,7.7,HIGH,3.1
CVE-2023-0205,2023-04-22 03:15:09.387000+00:00,Modified,7.7,HIGH,3.1
CVE-2023-0206,2023-04-22 03:15:09.443000+00:00,Modified,7.8,HIGH,3.1
CVE-2023-0207,2023-04-22 03:15:09.497000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0208,2023-04-01 04:15:08.813000+00:00,Modified,8.4,HIGH,3.1
CVE-2023-0209,2023-04-22 03:15:09.557000+00:00,Modified,8.2,HIGH,3.1
CVE-2023-0210,2023-03-27 22:15:21.040000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0213,2023-03-29 11:15:07.033000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0215,2023-02-08 20:15:24.107000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0216,2023-02-08 20:15:24.160000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0217,2023-02-08 20:15:24.213000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0220,2023-02-13 15:15:21.170000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0224,2024-01-16 16:15:10.440000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0228,2023-03-02 02:15:41.303000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0232,2023-02-21 09:15:12.107000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0234,2023-02-06 20:15:14.053000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0240,2023-01-30 14:15:10.403000+00:00,Modified,7.8,HIGH,3.1
CVE-2023-0242,2023-01-18 21:15:11.093000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0243,2023-01-12 15:15:10.430000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0244,2023-01-12 15:15:10.517000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0245,2023-01-12 15:15:10.597000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0247,2023-01-12 17:15:09.603000+00:00,Modified,7.8,HIGH,3.1
CVE-2023-0248,2023-12-14 21:15:07.553000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0249,2023-02-08 23:15:11.157000+00:00,Modified,7.8,HIGH,3.1
CVE-2023-0250,2023-02-08 23:15:11.260000+00:00,Modified,7.8,HIGH,3.1
CVE-2023-0251,2023-02-08 23:15:11.353000+00:00,Modified,7.8,HIGH,3.1
CVE-2023-0254,2023-01-12 18:15:08.883000+00:00,Modified,7.2,HIGH,3.1
CVE-2023-0255,2023-02-13 15:15:21.243000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0256,2023-01-12 22:15:09.670000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0257,2023-01-12 22:15:09.757000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0259,2023-02-13 15:15:21.327000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0260,2023-02-13 15:15:21.400000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0261,2023-02-13 15:15:21.473000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0262,2023-02-13 15:15:21.550000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0263,2023-02-13 15:15:21.630000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0265,2023-04-04 22:15:07.217000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0266,2023-01-30 14:15:10.500000+00:00,Analyzed,7.9,HIGH,3.1
CVE-2023-0277,2023-04-17 13:15:37.723000+00:00,Modified,7.2,HIGH,3.1
CVE-2023-0278,2023-02-27 16:15:11.807000+00:00,Modified,7.2,HIGH,3.1
CVE-2023-0279,2023-02-27 16:15:11.883000+00:00,Modified,7.2,HIGH,3.1
CVE-2023-0281,2023-01-13 10:15:09.133000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0283,2023-01-13 10:15:09.707000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0284,2023-01-26 21:18:07.030000+00:00,Modified,8.1,HIGH,3.1
CVE-2023-0286,2023-02-08 20:15:24.267000+00:00,Modified,7.4,HIGH,3.1
CVE-2023-0288,2023-01-13 16:15:08.900000+00:00,Modified,7.8,HIGH,3.1
CVE-2023-0291,2023-06-09 06:15:48.630000+00:00,Modified,9.1,CRITICAL,3.1
CVE-2023-0292,2023-06-09 06:15:49.860000+00:00,Modified,8.1,HIGH,3.1
CVE-2023-0294,2023-01-13 20:15:12.627000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0297,2023-01-14 03:15:18.800000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0299,2023-01-14 15:15:08.997000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0302,2023-01-15 01:15:15.147000+00:00,Modified,7.8,HIGH,3.1
CVE-2023-0303,2023-01-15 12:15:09.270000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0304,2023-01-15 12:15:09.357000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0305,2023-01-15 12:15:09.440000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0307,2023-01-15 22:15:10.493000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0311,2023-01-15 22:15:10.810000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0315,2023-01-16 01:15:08.937000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0321,2023-01-26 21:18:07.143000+00:00,Modified,9.1,CRITICAL,3.1
CVE-2023-0324,2023-01-16 15:15:10.473000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0329,2023-05-30 08:15:09.397000+00:00,Modified,7.2,HIGH,3.1
CVE-2023-0331,2023-02-27 16:15:11.967000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0332,2023-01-17 08:15:10.513000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0339,2023-02-28 17:15:10.300000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0340,2023-03-20 16:15:12+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0341,2023-02-01 00:15:10.343000+00:00,Modified,7.8,HIGH,3.1
CVE-2023-0343,2023-03-31 16:15:07.227000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0344,2023-03-31 16:15:07.313000+00:00,Modified,9.1,CRITICAL,3.1
CVE-2023-0345,2023-03-13 21:15:13.010000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0346,2023-03-13 21:15:13.137000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0347,2023-03-13 21:15:13.220000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0348,2023-03-13 21:15:13.303000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0349,2023-03-13 21:15:13.393000+00:00,Modified,9.1,CRITICAL,3.1
CVE-2023-0351,2023-03-13 21:15:13.563000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0352,2023-03-13 21:15:13.653000+00:00,Modified,9.1,CRITICAL,3.1
