cve_id,published,vulnStatus,baseScore,baseSeverity,cvssVersion
CVE-2019-0244,2019-01-08T20:29:00.737,Modified,5.4,MEDIUM,3.0
CVE-2019-0245,2019-01-08T20:29:00.783,Modified,5.4,MEDIUM,3.0
CVE-2019-0246,2019-01-08T20:29:00.847,Modified,9.8,CRITICAL,3.0
CVE-2019-0247,2019-01-08T20:29:00.907,Modified,9.8,CRITICAL,3.0
CVE-2019-0248,2019-01-08T20:29:00.970,Modified,5.9,MEDIUM,3.1
CVE-2019-0249,2019-01-08T20:29:01.047,Modified,7.5,HIGH,3.0
CVE-2019-0536,2019-01-08T21:29:00.253,Modified,5.5,MEDIUM,3.0
CVE-2019-0537,2019-01-08T21:29:00.317,Modified,5.5,MEDIUM,3.0
CVE-2019-0538,2019-01-08T21:29:00.363,Modified,7.8,HIGH,3.1
CVE-2019-0539,2019-01-08T21:29:00.410,Modified,7.5,HIGH,3.0
CVE-2019-0541,2019-01-08T21:29:00.470,Analyzed,8.8,HIGH,3.1
CVE-2019-0543,2019-01-08T21:29:00.517,Analyzed,7.8,HIGH,3.1
CVE-2019-0545,2019-01-08T21:29:00.580,Modified,7.5,HIGH,3.0
CVE-2019-0546,2019-01-08T21:29:00.613,Modified,7.8,HIGH,3.0
CVE-2019-0547,2019-01-08T21:29:00.660,Modified,9.8,CRITICAL,3.0
CVE-2019-0548,2019-01-08T21:29:00.707,Modified,7.5,HIGH,3.0
CVE-2019-0549,2019-01-08T21:29:00.753,Modified,5.5,MEDIUM,3.0
CVE-2019-0550,2019-01-08T21:29:00.783,Modified,8.4,HIGH,3.0
CVE-2019-0551,2019-01-08T21:29:00.817,Modified,8.4,HIGH,3.0
CVE-2019-0552,2019-01-08T21:29:00.877,Modified,8.8,HIGH,3.0
CVE-2019-0553,2019-01-08T21:29:00.923,Modified,5.5,MEDIUM,3.0
CVE-2019-0554,2019-01-08T21:29:00.957,Modified,5.5,MEDIUM,3.0
CVE-2019-0555,2019-01-08T21:29:01.003,Modified,7.8,HIGH,3.0
CVE-2019-0556,2019-01-08T21:29:01.050,Modified,5.4,MEDIUM,3.1
CVE-2019-0557,2019-01-08T21:29:01.080,Modified,5.4,MEDIUM,3.1
CVE-2019-0558,2019-01-08T21:29:01.127,Modified,5.4,MEDIUM,3.1
CVE-2019-0559,2019-01-08T21:29:01.160,Modified,6.5,MEDIUM,3.0
CVE-2019-0560,2019-01-08T21:29:01.190,Modified,5.5,MEDIUM,3.0
CVE-2019-0561,2019-01-08T21:29:01.220,Modified,5.5,MEDIUM,3.0
CVE-2019-0562,2019-01-08T21:29:01.267,Modified,5.4,MEDIUM,3.0
CVE-2019-0564,2019-01-08T21:29:01.317,Modified,7.5,HIGH,3.0
CVE-2019-0565,2019-01-08T21:29:01.347,Modified,7.5,HIGH,3.0
CVE-2019-0566,2019-01-08T21:29:01.393,Modified,8.8,HIGH,3.0
CVE-2019-0567,2019-01-08T21:29:01.423,Modified,7.5,HIGH,3.0
CVE-2019-0568,2019-01-08T21:29:01.457,Modified,7.5,HIGH,3.0
CVE-2019-0569,2019-01-08T21:29:01.503,Modified,5.5,MEDIUM,3.0
CVE-2019-0570,2019-01-08T21:29:01.533,Modified,7.8,HIGH,3.0
CVE-2019-0571,2019-01-08T21:29:01.567,Modified,7.8,HIGH,3.0
CVE-2019-0572,2019-01-08T21:29:01.613,Modified,7.8,HIGH,3.0
CVE-2019-0573,2019-01-08T21:29:01.660,Modified,7.8,HIGH,3.0
CVE-2019-0574,2019-01-08T21:29:01.707,Modified,7.8,HIGH,3.0
CVE-2019-0575,2019-01-08T21:29:01.753,Modified,7.8,HIGH,3.0
CVE-2019-0576,2019-01-08T21:29:01.800,Modified,7.8,HIGH,3.0
CVE-2019-0577,2019-01-08T21:29:01.847,Modified,7.8,HIGH,3.0
CVE-2019-0578,2019-01-08T21:29:01.893,Modified,7.8,HIGH,3.0
CVE-2019-0579,2019-01-08T21:29:01.923,Modified,7.8,HIGH,3.0
CVE-2019-0580,2019-01-08T21:29:01.970,Modified,7.8,HIGH,3.0
CVE-2019-0581,2019-01-08T21:29:02.003,Modified,7.8,HIGH,3.0
CVE-2019-0582,2019-01-08T21:29:02.050,Modified,7.8,HIGH,3.1
CVE-2019-0583,2019-01-08T21:29:02.097,Modified,7.8,HIGH,3.0
CVE-2019-0584,2019-01-08T21:29:02.127,Modified,7.8,HIGH,3.0
CVE-2019-0585,2019-01-08T21:29:02.173,Modified,8.8,HIGH,3.0
CVE-2019-0586,2019-01-08T21:29:02.207,Modified,9.8,CRITICAL,3.1
CVE-2019-0588,2019-01-08T21:29:02.237,Modified,6.5,MEDIUM,3.1
CVE-2019-0622,2019-01-08T21:29:02.317,Modified,4.6,MEDIUM,3.0
CVE-2019-5716,2019-01-08T23:29:00.280,Modified,5.5,MEDIUM,3.0
CVE-2019-5717,2019-01-08T23:29:00.373,Modified,5.5,MEDIUM,3.0
CVE-2019-5718,2019-01-08T23:29:00.437,Modified,5.5,MEDIUM,3.0
CVE-2019-5719,2019-01-08T23:29:00.513,Modified,5.5,MEDIUM,3.0
CVE-2019-5721,2019-01-08T23:29:00.577,Modified,5.5,MEDIUM,3.0
CVE-2019-5725,2019-01-08T23:29:00.653,Modified,7.5,HIGH,3.0
CVE-2019-3581,2019-01-09T14:29:00.207,Modified,7.5,HIGH,3.0
CVE-2019-0542,2019-01-09T15:29:00.213,Modified,8.8,HIGH,3.1
CVE-2019-5747,2019-01-09T16:29:00.353,Modified,7.5,HIGH,3.1
CVE-2019-5748,2019-01-09T17:29:00.293,Modified,9.8,CRITICAL,3.0
CVE-2019-3498,2019-01-09T23:29:05.387,Modified,6.5,MEDIUM,3.0
CVE-2019-5882,2019-01-09T23:29:05.450,Modified,9.8,CRITICAL,3.0
CVE-2019-5884,2019-01-10T08:29:00.263,Modified,5.9,MEDIUM,3.1
CVE-2019-5886,2019-01-10T14:29:00.210,Modified,9.8,CRITICAL,3.0
CVE-2019-5887,2019-01-10T14:29:00.243,Modified,7.5,HIGH,3.0
CVE-2019-5892,2019-01-10T17:29:00.333,Modified,6.5,MEDIUM,3.0
CVE-2019-5893,2019-01-10T17:29:00.457,Modified,9.8,CRITICAL,3.0
CVE-2019-0088,2019-01-10T20:29:00.517,Modified,7.8,HIGH,3.0
CVE-2019-6126,2019-01-11T05:29:01.200,Modified,7.5,HIGH,3.0
CVE-2019-6127,2019-01-11T05:29:01.530,Modified,7.2,HIGH,3.0
CVE-2019-6128,2019-01-11T05:29:01.577,Modified,8.8,HIGH,3.1
CVE-2019-6129,2019-01-11T05:29:01.640,Modified,6.5,MEDIUM,3.0
CVE-2019-6130,2019-01-11T05:29:01.687,Modified,5.5,MEDIUM,3.0
CVE-2019-6131,2019-01-11T05:29:01.717,Modified,5.5,MEDIUM,3.0
CVE-2019-6132,2019-01-11T05:29:01.763,Modified,7.5,HIGH,3.0
CVE-2019-6133,2019-01-11T14:29:00.390,Modified,6.7,MEDIUM,3.0
CVE-2019-6135,2019-01-11T17:29:00.273,Modified,7.5,HIGH,3.0
CVE-2019-6136,2019-01-11T17:29:00.350,Modified,7.5,HIGH,3.0
CVE-2019-6137,2019-01-11T17:29:00.383,Modified,7.5,HIGH,3.0
CVE-2019-6138,2019-01-11T17:29:00.430,Modified,7.5,HIGH,3.0
CVE-2019-3803,2019-01-12T00:29:00.197,Modified,7.5,HIGH,3.0
CVE-2019-6243,2019-01-12T02:29:00.310,Modified,6.1,MEDIUM,3.0
CVE-2019-6244,2019-01-12T02:29:00.357,Modified,8.8,HIGH,3.0
CVE-2019-6245,2019-01-13T00:29:00.477,Modified,8.8,HIGH,3.1
CVE-2019-6246,2019-01-13T00:29:00.523,Modified,9.8,CRITICAL,3.0
CVE-2019-6247,2019-01-13T00:29:00.570,Modified,8.8,HIGH,3.0
CVE-2019-6248,2019-01-13T00:29:00.617,Modified,6.1,MEDIUM,3.0
CVE-2019-6249,2019-01-13T15:29:00.487,Modified,8.8,HIGH,3.0
CVE-2019-6250,2019-01-13T15:29:00.547,Modified,8.8,HIGH,3.0
CVE-2019-6251,2019-01-14T08:29:00.223,Modified,8.1,HIGH,3.0
CVE-2019-6256,2019-01-14T08:29:00.427,Modified,9.8,CRITICAL,3.0
CVE-2019-6257,2019-01-14T08:29:00.473,Modified,7.7,HIGH,3.1
CVE-2019-6259,2019-01-14T14:29:00.783,Modified,9.8,CRITICAL,3.0
CVE-2019-6278,2019-01-14T19:29:00.320,Modified,5.4,MEDIUM,3.0
CVE-2019-6283,2019-01-14T22:29:00.280,Modified,6.5,MEDIUM,3.1
CVE-2019-6284,2019-01-14T22:29:00.343,Modified,6.5,MEDIUM,3.1
CVE-2019-6285,2019-01-14T22:29:00.390,Modified,6.5,MEDIUM,3.0
CVE-2019-6286,2019-01-14T22:29:00.437,Modified,6.5,MEDIUM,3.0
CVE-2019-6267,2019-01-15T00:29:00.307,Modified,6.1,MEDIUM,3.0
CVE-2019-6290,2019-01-15T00:29:00.383,Modified,5.5,MEDIUM,3.0
CVE-2019-6291,2019-01-15T00:29:00.430,Modified,5.5,MEDIUM,3.0
CVE-2019-6292,2019-01-15T00:29:00.477,Modified,6.5,MEDIUM,3.0
CVE-2019-6293,2019-01-15T00:29:00.523,Modified,5.5,MEDIUM,3.0
CVE-2019-6289,2019-01-15T07:29:00.193,Modified,8.8,HIGH,3.0
CVE-2019-6294,2019-01-15T14:29:00.220,Modified,8.8,HIGH,3.0
CVE-2019-6295,2019-01-15T14:29:00.267,Modified,9.8,CRITICAL,3.0
CVE-2019-6296,2019-01-15T14:29:00.313,Modified,9.8,CRITICAL,3.0
CVE-2019-3811,2019-01-15T15:29:00.360,Modified,5.2,MEDIUM,3.1
CVE-2019-0001,2019-01-15T21:29:00.760,Modified,7.5,HIGH,3.1
CVE-2019-0002,2019-01-15T21:29:00.823,Modified,9.8,CRITICAL,3.1
CVE-2019-0003,2019-01-15T21:29:00.887,Modified,5.9,MEDIUM,3.1
CVE-2019-0004,2019-01-15T21:29:00.917,Modified,5.5,MEDIUM,3.1
CVE-2019-0005,2019-01-15T21:29:00.963,Modified,5.3,MEDIUM,3.1
CVE-2019-0006,2019-01-15T21:29:01.027,Modified,9.8,CRITICAL,3.1
CVE-2019-0007,2019-01-15T21:29:01.087,Modified,10.0,CRITICAL,3.0
CVE-2019-0009,2019-01-15T21:29:01.137,Modified,5.5,MEDIUM,3.1
CVE-2019-0010,2019-01-15T21:29:01.197,Modified,7.5,HIGH,3.0
CVE-2019-0011,2019-01-15T21:29:01.230,Modified,6.5,MEDIUM,3.1
CVE-2019-0012,2019-01-15T21:29:01.277,Modified,7.5,HIGH,3.1
CVE-2019-0013,2019-01-15T21:29:01.337,Modified,7.5,HIGH,3.0
CVE-2019-0014,2019-01-15T21:29:01.387,Modified,7.5,HIGH,3.0
CVE-2019-0015,2019-01-15T21:29:01.417,Modified,5.4,MEDIUM,3.1
CVE-2019-0016,2019-01-15T21:29:01.463,Modified,6.5,MEDIUM,3.0
CVE-2019-0017,2019-01-15T21:29:01.493,Modified,8.8,HIGH,3.0
CVE-2019-0018,2019-01-15T21:29:01.557,Modified,5.4,MEDIUM,3.0
CVE-2019-0020,2019-01-15T21:29:01.587,Modified,10.0,CRITICAL,3.0
CVE-2019-0021,2019-01-15T21:29:01.637,Modified,7.1,HIGH,3.0
CVE-2019-0022,2019-01-15T21:29:01.683,Modified,10.0,CRITICAL,3.0
CVE-2019-0023,2019-01-15T21:29:01.730,Modified,5.4,MEDIUM,3.0
CVE-2019-0024,2019-01-15T21:29:01.790,Modified,5.4,MEDIUM,3.0
CVE-2019-0025,2019-01-15T21:29:01.837,Modified,5.4,MEDIUM,3.0
CVE-2019-0026,2019-01-15T21:29:01.887,Modified,5.4,MEDIUM,3.0
CVE-2019-0027,2019-01-15T21:29:01.917,Modified,5.4,MEDIUM,3.0
CVE-2019-0029,2019-01-15T21:29:01.980,Modified,8.8,HIGH,3.0
CVE-2019-0030,2019-01-15T21:29:02.027,Modified,7.2,HIGH,3.1
CVE-2019-3554,2019-01-15T22:29:00.347,Modified,5.9,MEDIUM,3.0
CVE-2019-3557,2019-01-15T22:29:00.377,Modified,9.8,CRITICAL,3.0
CVE-2019-6439,2019-01-16T03:29:00.283,Modified,9.8,CRITICAL,3.0
CVE-2019-6440,2019-01-16T04:29:00.343,Modified,9.8,CRITICAL,3.0
CVE-2019-6442,2019-01-16T05:29:00.747,Modified,6.5,MEDIUM,3.0
CVE-2019-6443,2019-01-16T05:29:01.107,Modified,9.1,CRITICAL,3.0
CVE-2019-6444,2019-01-16T05:29:01.200,Modified,9.1,CRITICAL,3.0
CVE-2019-6445,2019-01-16T05:29:01.293,Modified,6.5,MEDIUM,3.0
CVE-2019-6446,2019-01-16T05:29:01.370,Modified,9.8,CRITICAL,3.0
CVE-2019-6261,2019-01-16T08:29:00.247,Modified,6.1,MEDIUM,3.0
CVE-2019-6262,2019-01-16T08:29:00.293,Modified,5.4,MEDIUM,3.0
CVE-2019-6263,2019-01-16T08:29:00.323,Modified,4.8,MEDIUM,3.0
CVE-2019-6264,2019-01-16T08:29:00.387,Modified,6.1,MEDIUM,3.0
CVE-2019-6447,2019-01-16T14:29:00.327,Modified,8.1,HIGH,3.1
CVE-2019-6455,2019-01-16T18:29:00.247,Modified,6.5,MEDIUM,3.0
CVE-2019-6456,2019-01-16T18:29:00.293,Modified,6.5,MEDIUM,3.0
CVE-2019-6457,2019-01-16T18:29:00.340,Modified,6.5,MEDIUM,3.0
CVE-2019-6458,2019-01-16T18:29:00.370,Modified,6.5,MEDIUM,3.0
CVE-2019-6459,2019-01-16T18:29:00.417,Modified,6.5,MEDIUM,3.0
CVE-2019-6460,2019-01-16T18:29:00.463,Modified,6.5,MEDIUM,3.0
CVE-2019-6461,2019-01-16T18:29:00.510,Modified,6.5,MEDIUM,3.1
CVE-2019-6462,2019-01-16T18:29:00.573,Modified,6.5,MEDIUM,3.1
CVE-2019-2395,2019-01-16T19:30:30.687,Modified,5.4,MEDIUM,3.0
CVE-2019-2396,2019-01-16T19:30:30.737,Modified,4.7,MEDIUM,3.0
CVE-2019-2397,2019-01-16T19:30:30.767,Modified,4.4,MEDIUM,3.0
CVE-2019-2398,2019-01-16T19:30:30.797,Modified,4.3,MEDIUM,3.0
CVE-2019-2399,2019-01-16T19:30:30.843,Modified,6.5,MEDIUM,3.0
CVE-2019-2400,2019-01-16T19:30:30.877,Modified,8.2,HIGH,3.0
CVE-2019-2401,2019-01-16T19:30:30.907,Modified,8.1,HIGH,3.0
CVE-2019-2402,2019-01-16T19:30:30.937,Modified,7.7,HIGH,3.0
CVE-2019-2403,2019-01-16T19:30:30.987,Modified,6.5,MEDIUM,3.0
CVE-2019-2404,2019-01-16T19:30:31.017,Modified,5.3,MEDIUM,3.0
CVE-2019-2405,2019-01-16T19:30:31.047,Modified,7.5,HIGH,3.0
CVE-2019-2406,2019-01-16T19:30:31.077,Modified,7.2,HIGH,3.0
CVE-2019-2407,2019-01-16T19:30:31.110,Modified,6.1,MEDIUM,3.0
CVE-2019-2408,2019-01-16T19:30:31.157,Modified,4.3,MEDIUM,3.0
CVE-2019-2409,2019-01-16T19:30:31.187,Modified,6.7,MEDIUM,3.0
CVE-2019-2410,2019-01-16T19:30:31.220,Modified,5.1,MEDIUM,3.0
CVE-2019-2411,2019-01-16T19:30:31.250,Modified,7.6,HIGH,3.0
CVE-2019-2412,2019-01-16T19:30:31.280,Modified,6.4,MEDIUM,3.0
CVE-2019-2413,2019-01-16T19:30:31.313,Modified,6.1,MEDIUM,3.0
CVE-2019-2414,2019-01-16T19:30:31.343,Modified,7.8,HIGH,3.0
CVE-2019-2415,2019-01-16T19:30:31.377,Modified,4.3,MEDIUM,3.0
CVE-2019-2416,2019-01-16T19:30:31.407,Modified,8.8,HIGH,3.0
CVE-2019-2417,2019-01-16T19:30:31.453,Modified,6.5,MEDIUM,3.0
CVE-2019-2418,2019-01-16T19:30:31.487,Modified,6.5,MEDIUM,3.0
CVE-2019-2419,2019-01-16T19:30:31.517,Modified,5.4,MEDIUM,3.0
CVE-2019-2420,2019-01-16T19:30:31.547,Modified,4.9,MEDIUM,3.1
CVE-2019-2421,2019-01-16T19:30:31.563,Modified,6.1,MEDIUM,3.0
CVE-2019-2422,2019-01-16T19:30:31.593,Modified,3.1,LOW,3.1
CVE-2019-2423,2019-01-16T19:30:31.640,Modified,6.1,MEDIUM,3.0
CVE-2019-2425,2019-01-16T19:30:31.673,Modified,6.5,MEDIUM,3.0
CVE-2019-2426,2019-01-16T19:30:31.703,Modified,3.7,LOW,3.1
CVE-2019-2427,2019-01-16T19:30:31.750,Modified,5.3,MEDIUM,3.0
CVE-2019-2429,2019-01-16T19:30:31.780,Modified,7.1,HIGH,3.0
CVE-2019-2430,2019-01-16T19:30:31.827,Modified,6.5,MEDIUM,3.0
CVE-2019-2431,2019-01-16T19:30:31.860,Modified,6.1,MEDIUM,3.0
CVE-2019-2432,2019-01-16T19:30:31.890,Modified,4.9,MEDIUM,3.0
CVE-2019-2433,2019-01-16T19:30:31.937,Modified,7.2,HIGH,3.0
CVE-2019-2434,2019-01-16T19:30:31.970,Modified,6.5,MEDIUM,3.1
CVE-2019-2435,2019-01-16T19:30:32.017,Modified,8.1,HIGH,3.1
CVE-2019-2436,2019-01-16T19:30:32.063,Modified,5.5,MEDIUM,3.1
CVE-2019-2437,2019-01-16T19:30:32.093,Modified,7.5,HIGH,3.0
CVE-2019-2438,2019-01-16T19:30:32.157,Modified,6.9,MEDIUM,3.0
CVE-2019-2439,2019-01-16T19:30:32.203,Modified,6.1,MEDIUM,3.0
CVE-2019-2440,2019-01-16T19:30:32.237,Modified,8.2,HIGH,3.0
CVE-2019-2441,2019-01-16T19:30:32.267,Modified,5.3,MEDIUM,3.0
CVE-2019-2442,2019-01-16T19:30:32.313,Modified,6.1,MEDIUM,3.0
CVE-2019-2443,2019-01-16T19:30:32.343,Modified,7.2,HIGH,3.0
CVE-2019-2444,2019-01-16T19:30:32.377,Modified,8.2,HIGH,3.0
CVE-2019-2445,2019-01-16T19:30:32.407,Modified,8.2,HIGH,3.0
CVE-2019-2446,2019-01-16T19:30:32.437,Modified,5.5,MEDIUM,3.0
CVE-2019-2447,2019-01-16T19:30:32.453,Modified,8.2,HIGH,3.0
CVE-2019-2448,2019-01-16T19:30:32.487,Modified,5.5,MEDIUM,3.0
CVE-2019-2449,2019-01-16T19:30:32.517,Modified,3.1,LOW,3.1
CVE-2019-2450,2019-01-16T19:30:32.563,Modified,6.5,MEDIUM,3.0
CVE-2019-2451,2019-01-16T19:30:32.610,Modified,6.5,MEDIUM,3.0
CVE-2019-2452,2019-01-16T19:30:32.640,Modified,6.7,MEDIUM,3.0
CVE-2019-2453,2019-01-16T19:30:32.673,Modified,9.1,CRITICAL,3.0
CVE-2019-2455,2019-01-16T19:30:32.720,Modified,6.5,MEDIUM,3.1
CVE-2019-2456,2019-01-16T19:30:32.750,Modified,6.5,MEDIUM,3.0
CVE-2019-2457,2019-01-16T19:30:32.797,Modified,5.3,MEDIUM,3.0
CVE-2019-2458,2019-01-16T19:30:32.843,Modified,5.3,MEDIUM,3.0
CVE-2019-2459,2019-01-16T19:30:32.877,Modified,5.3,MEDIUM,3.0
CVE-2019-2460,2019-01-16T19:30:32.907,Modified,5.3,MEDIUM,3.0
CVE-2019-2461,2019-01-16T19:30:32.953,Modified,5.3,MEDIUM,3.0
CVE-2019-2462,2019-01-16T19:30:32.987,Modified,7.2,HIGH,3.0
CVE-2019-2463,2019-01-16T19:30:33.017,Modified,6.5,MEDIUM,3.0
CVE-2019-2464,2019-01-16T19:30:33.063,Modified,5.3,MEDIUM,3.0
CVE-2019-2465,2019-01-16T19:30:33.093,Modified,5.3,MEDIUM,3.0
CVE-2019-2466,2019-01-16T19:30:33.140,Modified,5.3,MEDIUM,3.0
CVE-2019-2467,2019-01-16T19:30:33.173,Modified,7.5,HIGH,3.0
CVE-2019-2468,2019-01-16T19:30:33.203,Modified,7.5,HIGH,3.0
CVE-2019-2469,2019-01-16T19:30:33.237,Modified,6.5,MEDIUM,3.0
CVE-2019-2470,2019-01-16T19:30:33.267,Modified,8.2,HIGH,3.0
CVE-2019-2471,2019-01-16T19:30:33.297,Modified,6.1,MEDIUM,3.0
CVE-2019-2472,2019-01-16T19:30:33.327,Modified,5.3,MEDIUM,3.0
CVE-2019-2473,2019-01-16T19:30:33.377,Modified,7.5,HIGH,3.0
CVE-2019-2474,2019-01-16T19:30:33.407,Modified,7.5,HIGH,3.0
CVE-2019-2475,2019-01-16T19:30:33.453,Modified,7.5,HIGH,3.0
CVE-2019-2476,2019-01-16T19:30:33.470,Modified,7.5,HIGH,3.0
CVE-2019-2477,2019-01-16T19:30:33.517,Modified,7.5,HIGH,3.0
CVE-2019-2478,2019-01-16T19:30:33.577,Modified,5.3,MEDIUM,3.0
CVE-2019-2479,2019-01-16T19:30:33.610,Modified,7.5,HIGH,3.0
CVE-2019-2480,2019-01-16T19:30:33.640,Modified,5.3,MEDIUM,3.0
CVE-2019-2481,2019-01-16T19:30:33.657,Modified,4.9,MEDIUM,3.1
CVE-2019-2482,2019-01-16T19:30:33.687,Modified,6.5,MEDIUM,3.0
CVE-2019-2485,2019-01-16T19:30:33.703,Modified,4.7,MEDIUM,3.0
CVE-2019-2486,2019-01-16T19:30:33.720,Modified,4.9,MEDIUM,3.0
CVE-2019-2487,2019-01-16T19:30:33.767,Modified,6.5,MEDIUM,3.0
CVE-2019-2488,2019-01-16T19:30:33.797,Modified,5.3,MEDIUM,3.0
CVE-2019-2489,2019-01-16T19:30:33.827,Modified,9.1,CRITICAL,3.0
CVE-2019-2490,2019-01-16T19:30:33.860,Modified,4.7,MEDIUM,3.0
CVE-2019-2491,2019-01-16T19:30:33.890,Modified,4.7,MEDIUM,3.0
CVE-2019-2492,2019-01-16T19:30:33.937,Modified,4.7,MEDIUM,3.0
CVE-2019-2493,2019-01-16T19:30:33.970,Modified,3.1,LOW,3.0
CVE-2019-2494,2019-01-16T19:30:34.000,Modified,4.9,MEDIUM,3.1
CVE-2019-2495,2019-01-16T19:30:34.017,Modified,4.9,MEDIUM,3.1
CVE-2019-2496,2019-01-16T19:30:34.047,Modified,4.7,MEDIUM,3.0
CVE-2019-2497,2019-01-16T19:30:34.077,Modified,8.2,HIGH,3.0
CVE-2019-2498,2019-01-16T19:30:34.110,Modified,8.2,HIGH,3.0
CVE-2019-2499,2019-01-16T19:30:34.157,Modified,6.1,MEDIUM,3.0
CVE-2019-2500,2019-01-16T19:30:34.203,Modified,8.8,HIGH,3.0
CVE-2019-2501,2019-01-16T19:30:34.517,Modified,3.8,LOW,3.0
CVE-2019-2502,2019-01-16T19:30:34.577,Modified,4.9,MEDIUM,3.1
CVE-2019-2503,2019-01-16T19:30:34.610,Modified,6.4,MEDIUM,3.1
CVE-2019-2504,2019-01-16T19:30:34.627,Modified,3.8,LOW,3.0
CVE-2019-2505,2019-01-16T19:30:34.673,Modified,3.8,LOW,3.0
CVE-2019-2506,2019-01-16T19:30:34.720,Modified,3.8,LOW,3.0
CVE-2019-2507,2019-01-16T19:30:34.767,Modified,4.9,MEDIUM,3.0
CVE-2019-2508,2019-01-16T19:30:34.797,Modified,6.5,MEDIUM,3.0
CVE-2019-2509,2019-01-16T19:30:34.843,Modified,6.5,MEDIUM,3.0
CVE-2019-2510,2019-01-16T19:30:34.923,Modified,4.9,MEDIUM,3.1
CVE-2019-2511,2019-01-16T19:30:34.953,Modified,7.5,HIGH,3.0
CVE-2019-2512,2019-01-16T19:30:35.000,Modified,4.7,MEDIUM,3.0
CVE-2019-2513,2019-01-16T19:30:35.047,Modified,2.5,LOW,3.1
CVE-2019-2519,2019-01-16T19:30:35.093,Modified,6.1,MEDIUM,3.0
CVE-2019-2520,2019-01-16T19:30:35.140,Modified,7.8,HIGH,3.0
CVE-2019-2521,2019-01-16T19:30:35.187,Modified,7.8,HIGH,3.0
CVE-2019-2522,2019-01-16T19:30:35.220,Modified,7.8,HIGH,3.0
CVE-2019-2523,2019-01-16T19:30:35.250,Modified,7.8,HIGH,3.0
CVE-2019-2524,2019-01-16T19:30:35.283,Modified,8.8,HIGH,3.0
CVE-2019-2525,2019-01-16T19:30:35.313,Modified,5.6,MEDIUM,3.0
CVE-2019-2526,2019-01-16T19:30:35.343,Modified,7.8,HIGH,3.0
CVE-2019-2527,2019-01-16T19:30:35.390,Modified,6.5,MEDIUM,3.0
CVE-2019-2528,2019-01-16T19:30:35.423,Modified,4.9,MEDIUM,3.0
CVE-2019-2529,2019-01-16T19:30:35.470,Modified,6.5,MEDIUM,3.1
CVE-2019-2530,2019-01-16T19:30:35.500,Modified,4.9,MEDIUM,3.1
CVE-2019-2531,2019-01-16T19:30:35.547,Modified,4.9,MEDIUM,3.1
CVE-2019-2532,2019-01-16T19:30:35.593,Modified,4.9,MEDIUM,3.1
CVE-2019-2533,2019-01-16T19:30:35.640,Modified,6.5,MEDIUM,3.1
CVE-2019-2534,2019-01-16T19:30:35.687,Modified,7.1,HIGH,3.1
CVE-2019-2535,2019-01-16T19:30:35.737,Modified,4.1,MEDIUM,3.1
CVE-2019-2536,2019-01-16T19:30:35.783,Modified,5.0,MEDIUM,3.1
CVE-2019-2537,2019-01-16T19:30:35.827,Modified,4.9,MEDIUM,3.1
CVE-2019-2538,2019-01-16T19:30:35.890,Modified,7.1,HIGH,3.0
