cve_id,published,vulnStatus,baseScore,baseSeverity,cvssVersion
CVE-2020-0271,2020-09-18 16:15:14.970000+00:00,Modified,7.3,HIGH,3.1
CVE-2020-0273,2020-09-18 16:15:15.097000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0275,2020-09-17 21:15:13.160000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0277,2020-09-17 21:15:13.220000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0278,2020-09-17 16:15:12.647000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2020-0283,2020-10-14 14:15:16.017000+00:00,Modified,9.1,CRITICAL,3.1
CVE-2020-0286,2020-09-18 16:15:15.563000+00:00,Modified,7.5,HIGH,3.1
CVE-2020-0298,2020-09-18 16:15:15.940000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0299,2020-09-18 16:15:16+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0300,2020-09-18 16:15:16.063000+00:00,Modified,7.5,HIGH,3.1
CVE-2020-0303,2020-09-17 21:15:13.923000+00:00,Modified,8.8,HIGH,3.1
CVE-2020-0306,2020-09-17 21:15:14.003000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0319,2020-09-18 16:15:16.720000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0321,2020-09-17 21:15:14.487000+00:00,Modified,8.8,HIGH,3.1
CVE-2020-0333,2020-09-17 21:15:15.113000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2020-0339,2020-10-14 14:15:16.077000+00:00,Modified,9.1,CRITICAL,3.1
CVE-2020-0341,2020-09-17 21:15:15.440000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0342,2020-09-17 16:15:12.707000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2020-0345,2020-09-17 21:15:15.660000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0346,2020-09-17 21:15:15.737000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0354,2020-09-18 15:15:13.343000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2020-0357,2020-09-17 21:15:16.160000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0360,2020-09-17 21:15:16.363000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0366,2020-09-17 21:15:16.767000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0367,2020-10-14 14:15:16.140000+00:00,Modified,9.1,CRITICAL,3.1
CVE-2020-0369,2020-09-17 21:15:16.847000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0371,2020-10-14 14:15:16.217000+00:00,Modified,9.1,CRITICAL,3.1
CVE-2020-0374,2020-09-17 21:15:17.160000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0375,2020-09-17 21:15:17.223000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0376,2020-10-14 14:15:16.280000+00:00,Modified,9.1,CRITICAL,3.1
CVE-2020-0377,2020-10-14 14:15:16.343000+00:00,Modified,7.5,HIGH,3.1
CVE-2020-0380,2020-09-17 16:15:12.833000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2020-0381,2020-09-17 16:15:12.913000+00:00,Modified,7.5,HIGH,3.1
CVE-2020-0387,2020-09-17 19:15:12.720000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0388,2020-09-17 16:15:13.317000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0391,2020-09-17 16:15:13.490000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0392,2020-09-17 16:15:13.553000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0394,2020-09-17 16:15:13.663000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0401,2020-09-17 16:15:13.990000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0405,2020-09-18 16:15:17.487000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0406,2020-09-17 21:15:17.283000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0408,2020-10-14 14:15:16.593000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0409,2020-11-10 13:15:11.523000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0413,2020-10-14 14:15:16.813000+00:00,Modified,7.5,HIGH,3.1
CVE-2020-0416,2020-10-14 14:15:17+00:00,Modified,8.8,HIGH,3.1
CVE-2020-0417,2021-07-14 14:15:08.037000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0418,2020-11-10 13:15:11.647000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0420,2020-10-14 14:15:17.123000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0421,2020-10-14 14:15:17.170000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0423,2020-10-14 14:15:17.280000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0430,2020-09-17 19:15:13.080000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0432,2020-09-17 19:15:13.237000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0433,2020-09-17 19:15:13.297000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0434,2020-09-17 19:15:13.360000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0438,2020-11-10 13:15:11.867000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0439,2020-11-10 13:15:11.943000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0440,2020-12-14 22:15:13.707000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0441,2020-11-10 13:15:12.193000+00:00,Modified,7.5,HIGH,3.1
CVE-2020-0442,2020-11-10 13:15:12.303000+00:00,Modified,7.5,HIGH,3.1
CVE-2020-0444,2020-12-14 22:15:13.770000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0445,2020-11-10 13:15:12.430000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2020-0446,2020-11-10 13:15:12.490000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2020-0447,2020-11-10 13:15:12.553000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2020-0449,2020-11-10 13:15:12.693000+00:00,Modified,8.8,HIGH,3.1
CVE-2020-0451,2020-11-10 13:15:12.820000+00:00,Modified,8.8,HIGH,3.1
CVE-2020-0452,2020-11-10 13:15:12.897000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2020-0455,2020-12-14 22:15:13.817000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2020-0456,2020-12-14 23:15:11.750000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2020-0457,2020-12-14 22:15:13.880000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2020-0458,2020-12-14 22:15:13.940000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0460,2020-12-14 22:15:14.050000+00:00,Modified,7.5,HIGH,3.1
CVE-2020-0463,2020-12-14 22:15:14.113000+00:00,Modified,7.5,HIGH,3.1
CVE-2020-0466,2020-12-14 22:15:14.287000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0471,2021-01-11 22:15:12.813000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2020-0474,2020-12-15 16:15:13.133000+00:00,Modified,7.0,HIGH,3.1
CVE-2020-0475,2020-12-15 16:15:13.197000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0478,2020-12-15 16:15:13.383000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0479,2020-12-15 16:15:13.447000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0480,2020-12-15 16:15:13.510000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0485,2020-12-15 16:15:13.807000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0486,2020-12-15 16:15:13.867000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0489,2020-12-15 16:15:14.040000+00:00,Modified,8.8,HIGH,3.1
CVE-2020-0504,2020-03-12 18:15:12.023000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0508,2020-03-12 20:15:12.457000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0510,2020-08-13 04:15:12.490000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0513,2020-08-13 04:15:12.633000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0514,2020-03-12 20:15:12.580000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0515,2020-03-12 20:15:12.643000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0519,2020-03-12 20:15:12.893000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0520,2020-03-12 20:15:12.957000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0521,2021-02-17 14:15:14.687000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0528,2020-06-15 14:15:09.987000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0529,2020-06-15 14:15:10.050000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0530,2020-03-12 21:15:14.017000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0532,2020-06-15 14:15:10.173000+00:00,Modified,7.1,HIGH,3.1
CVE-2020-0534,2020-06-15 14:15:10.643000+00:00,Modified,7.5,HIGH,3.1
CVE-2020-0536,2020-06-15 14:15:10.783000+00:00,Modified,7.5,HIGH,3.1
CVE-2020-0538,2020-06-15 14:15:10.910000+00:00,Modified,7.5,HIGH,3.1
CVE-2020-0540,2020-06-15 14:15:11.017000+00:00,Modified,7.5,HIGH,3.1
CVE-2020-0542,2020-06-15 14:15:11.127000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0544,2021-02-17 14:15:14.983000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0546,2020-03-12 21:15:14.077000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0547,2020-04-15 17:15:13.890000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0554,2020-08-13 04:15:12.773000+00:00,Modified,7.0,HIGH,3.1
CVE-2020-0555,2020-08-13 04:15:12.850000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0556,2020-03-12 21:15:14.157000+00:00,Modified,7.1,HIGH,3.1
CVE-2020-0557,2020-04-15 17:15:13.937000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0559,2020-08-13 04:15:12.913000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0560,2020-02-13 17:15:29.867000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0561,2020-02-13 19:15:13.880000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0562,2020-02-13 19:15:13.943000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0563,2020-02-13 19:15:14.037000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0564,2020-02-13 19:15:14.097000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0565,2020-03-12 21:15:14.233000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0570,2020-09-14 19:15:10.583000+00:00,Modified,7.3,HIGH,3.1
CVE-2020-0577,2020-04-15 17:15:14.170000+00:00,Modified,8.8,HIGH,3.1
CVE-2020-0578,2020-04-15 17:15:14.217000+00:00,Modified,8.8,HIGH,3.1
CVE-2020-0583,2020-03-12 22:15:15.217000+00:00,Modified,8.8,HIGH,3.1
CVE-2020-0586,2020-06-15 14:15:11.393000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0590,2020-11-12 18:15:13.157000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0594,2020-06-15 14:15:11.457000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2020-0595,2020-06-15 14:15:11.517000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2020-0596,2020-06-15 14:15:11.597000+00:00,Modified,7.5,HIGH,3.1
CVE-2020-0597,2020-06-15 14:15:11.660000+00:00,Modified,7.5,HIGH,3.1
CVE-2020-0598,2020-04-15 17:15:14.263000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0600,2020-04-15 17:15:14.327000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0601,2020-01-14 23:15:30.207000+00:00,Analyzed,8.1,HIGH,3.1
CVE-2020-0602,2020-01-14 23:15:30.287000+00:00,Modified,7.5,HIGH,3.1
CVE-2020-0603,2020-01-14 23:15:30.347000+00:00,Modified,8.8,HIGH,3.1
CVE-2020-0604,2020-08-17 19:15:13.817000+00:00,Modified,8.8,HIGH,3.1
CVE-2020-0605,2020-01-14 23:15:30.427000+00:00,Modified,8.8,HIGH,3.1
CVE-2020-0606,2020-01-14 23:15:30.487000+00:00,Modified,8.8,HIGH,3.1
CVE-2020-0609,2020-01-14 23:15:30.690000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2020-0610,2020-01-14 23:15:30.770000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2020-0611,2020-01-14 23:15:30.830000+00:00,Modified,7.5,HIGH,3.1
CVE-2020-0612,2020-01-14 23:15:30.893000+00:00,Modified,7.5,HIGH,3.1
CVE-2020-0613,2020-01-14 23:15:30.973000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0614,2020-01-14 23:15:31.020000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0618,2020-02-11 22:15:13.400000+00:00,Analyzed,9.8,CRITICAL,3.1
CVE-2020-0620,2020-01-14 23:15:31.300000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0623,2020-01-14 23:15:31.487000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0624,2020-01-14 23:15:31.550000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0625,2020-01-14 23:15:31.613000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0626,2020-01-14 23:15:31.690000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0627,2020-01-14 23:15:31.753000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0628,2020-01-14 23:15:31.833000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0629,2020-01-14 23:15:31.910000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0630,2020-01-14 23:15:31.973000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0631,2020-01-14 23:15:32.037000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0632,2020-01-14 23:15:32.097000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0633,2020-01-14 23:15:32.177000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0634,2020-01-14 23:15:32.237000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0635,2020-01-14 23:15:32.300000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0636,2020-01-14 23:15:32.377000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0638,2020-01-14 23:15:32.503000+00:00,Analyzed,7.8,HIGH,3.1
CVE-2020-0640,2020-01-14 23:15:32.643000+00:00,Modified,7.5,HIGH,3.1
CVE-2020-0641,2020-01-14 23:15:32.707000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0642,2020-01-14 23:15:32.787000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0644,2020-01-14 23:15:33.067000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0645,2020-03-12 16:15:13.487000+00:00,Modified,7.5,HIGH,3.1
CVE-2020-0646,2020-01-14 23:15:33.143000+00:00,Analyzed,9.8,CRITICAL,3.1
CVE-2020-0648,2020-09-11 17:15:13.057000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0650,2020-01-14 23:15:33.270000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0651,2020-01-14 23:15:33.333000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0652,2020-01-14 23:15:33.410000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0653,2020-01-14 23:15:33.473000+00:00,Modified,7.8,HIGH,3.1
CVE-2020-0654,2020-01-14 23:15:33.537000+00:00,Modified,9.1,CRITICAL,3.1
CVE-2020-0655,2020-02-11 22:15:13.493000+00:00,Modified,8.0,HIGH,3.1
CVE-2020-0657,2020-02-11 22:15:13.557000+00:00,Modified,7.8,HIGH,3.1
