cve_id,published,vulnStatus,baseScore,baseSeverity,cvssVersion
CVE-2021-0251,2021-04-22 20:15:09.357000+00:00,Modified,8.6,HIGH,3.1
CVE-2021-0252,2021-04-22 20:15:09.390000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0253,2021-04-22 20:15:09.427000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0254,2021-04-22 20:15:09.460000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2021-0255,2021-04-22 20:15:09.493000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0259,2021-04-22 20:15:09.630000+00:00,Modified,7.4,HIGH,3.1
CVE-2021-0260,2021-04-22 20:15:09.667000+00:00,Modified,7.3,HIGH,3.1
CVE-2021-0261,2021-04-22 20:15:09.703000+00:00,Modified,7.5,HIGH,3.1
CVE-2021-0264,2021-04-22 20:15:09.810000+00:00,Modified,7.5,HIGH,3.1
CVE-2021-0265,2021-04-22 20:15:09.843000+00:00,Modified,8.1,HIGH,3.1
CVE-2021-0266,2021-04-22 20:15:09.877000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2021-0267,2021-04-22 20:15:09.910000+00:00,Modified,7.4,HIGH,3.1
CVE-2021-0268,2021-04-22 20:15:09.943000+00:00,Modified,9.3,CRITICAL,3.1
CVE-2021-0269,2021-04-22 20:15:09.980000+00:00,Modified,8.8,HIGH,3.1
CVE-2021-0270,2021-04-22 20:15:10.017000+00:00,Modified,7.5,HIGH,3.1
CVE-2021-0275,2021-04-22 20:15:10.160000+00:00,Modified,8.8,HIGH,3.1
CVE-2021-0276,2021-07-15 20:15:09.290000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2021-0277,2021-07-15 20:15:09.370000+00:00,Modified,8.8,HIGH,3.1
CVE-2021-0278,2021-07-15 20:15:09.450000+00:00,Modified,8.8,HIGH,3.1
CVE-2021-0279,2021-07-15 20:15:09.543000+00:00,Modified,8.6,HIGH,3.1
CVE-2021-0280,2021-07-15 20:15:09.627000+00:00,Modified,7.5,HIGH,3.1
CVE-2021-0281,2021-07-15 20:15:09.710000+00:00,Modified,7.5,HIGH,3.1
CVE-2021-0282,2021-07-15 20:15:09.960000+00:00,Modified,7.5,HIGH,3.1
CVE-2021-0283,2021-07-15 20:15:10.170000+00:00,Modified,7.5,HIGH,3.1
CVE-2021-0284,2021-08-17 23:15:07.403000+00:00,Modified,7.5,HIGH,3.1
CVE-2021-0285,2021-07-15 20:15:10.253000+00:00,Modified,7.5,HIGH,3.1
CVE-2021-0286,2021-07-15 20:15:10.333000+00:00,Modified,7.5,HIGH,3.1
CVE-2021-0296,2021-10-19 19:15:08.227000+00:00,Modified,7.4,HIGH,3.1
CVE-2021-0299,2021-10-19 19:15:08.413000+00:00,Modified,7.5,HIGH,3.1
CVE-2021-0302,2021-02-10 17:15:16.927000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0303,2021-01-11 22:15:12.987000+00:00,Modified,7.0,HIGH,3.1
CVE-2021-0305,2021-02-10 17:15:17.553000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0306,2021-01-11 22:15:13.080000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0307,2021-01-11 22:15:13.127000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0310,2021-01-11 22:15:13.267000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0313,2021-01-11 22:15:13.407000+00:00,Modified,7.5,HIGH,3.1
CVE-2021-0314,2021-02-10 17:15:18.037000+00:00,Modified,7.3,HIGH,3.1
CVE-2021-0315,2021-01-11 22:15:13.457000+00:00,Modified,7.3,HIGH,3.1
CVE-2021-0316,2021-01-11 22:15:13.503000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2021-0317,2021-01-11 22:15:13.550000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0318,2021-01-11 22:15:13.597000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0319,2021-01-11 22:15:13.643000+00:00,Modified,7.3,HIGH,3.1
CVE-2021-0324,2021-06-14 20:15:07.950000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2021-0325,2021-02-10 17:15:18.630000+00:00,Modified,8.8,HIGH,3.1
CVE-2021-0326,2021-02-10 17:15:19.177000+00:00,Modified,7.5,HIGH,3.1
CVE-2021-0327,2021-02-10 17:15:19.333000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0328,2021-02-10 17:15:19.707000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0329,2021-02-10 17:15:19.910000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0330,2021-02-10 17:15:19.957000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0331,2021-02-10 17:15:20.367000+00:00,Modified,7.3,HIGH,3.1
CVE-2021-0332,2021-02-10 17:15:20.413000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0333,2021-02-10 17:15:20.663000+00:00,Modified,7.3,HIGH,3.1
CVE-2021-0334,2021-02-10 17:15:20.833000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0336,2021-02-10 17:15:21.193000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0337,2021-02-10 17:15:21.367000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0339,2021-02-10 17:15:21.850000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0340,2021-02-10 17:15:21.897000+00:00,Modified,8.8,HIGH,3.1
CVE-2021-0341,2021-02-10 17:15:22.037000+00:00,Modified,7.5,HIGH,3.1
CVE-2021-0351,2021-02-04 19:15:13.907000+00:00,Modified,7.5,HIGH,3.1
CVE-2021-0369,2021-03-10 16:15:15.313000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0372,2021-03-10 16:15:15.487000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0376,2021-03-10 16:15:15.673000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0380,2021-03-10 17:15:13.237000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0383,2021-03-10 17:15:13.427000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0385,2021-03-10 17:15:13.567000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0386,2021-03-10 17:15:13.627000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0388,2021-03-10 17:15:13.767000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0389,2021-03-10 17:15:13.830000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0390,2021-03-10 16:15:15.860000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0391,2021-03-10 16:15:15.923000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0392,2021-03-10 16:15:15.983000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0393,2021-03-10 16:15:16.047000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0395,2021-03-10 16:15:16.250000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0396,2021-03-10 16:15:16.327000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2021-0397,2021-03-10 16:15:16.390000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2021-0398,2021-03-10 16:15:16.470000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0399,2021-03-10 16:15:16.530000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0426,2021-04-13 19:15:12.553000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0427,2021-04-13 19:15:12.617000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0429,2021-04-13 19:15:12.727000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0430,2021-04-13 19:15:12.787000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2021-0431,2021-04-13 19:15:12.850000+00:00,Modified,7.5,HIGH,3.1
CVE-2021-0432,2021-04-13 19:15:12.913000+00:00,Modified,7.0,HIGH,3.1
CVE-2021-0433,2021-04-13 19:15:12.960000+00:00,Modified,8.0,HIGH,3.1
CVE-2021-0434,2021-12-15 19:15:10.323000+00:00,Modified,7.3,HIGH,3.1
CVE-2021-0435,2021-04-13 19:15:13.023000+00:00,Modified,7.5,HIGH,3.1
CVE-2021-0437,2021-04-13 19:15:13.147000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0438,2021-04-13 19:15:13.193000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0439,2021-04-13 19:15:13.257000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0441,2021-07-14 14:15:08.137000+00:00,Modified,7.3,HIGH,3.1
CVE-2021-0442,2021-04-13 19:15:13.320000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0445,2021-04-13 19:15:13.507000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0446,2021-04-13 19:15:13.570000+00:00,Modified,7.3,HIGH,3.1
CVE-2021-0464,2021-03-10 17:15:14.893000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0465,2021-03-10 17:15:14.973000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0466,2021-06-11 17:15:09.570000+00:00,Modified,7.5,HIGH,3.1
CVE-2021-0472,2021-06-11 17:15:09.603000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0473,2021-06-11 17:15:09.640000+00:00,Modified,8.8,HIGH,3.1
CVE-2021-0474,2021-06-11 17:15:09.673000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2021-0475,2021-06-11 17:15:09.710000+00:00,Modified,8.8,HIGH,3.1
CVE-2021-0476,2021-06-11 17:15:09.747000+00:00,Modified,7.0,HIGH,3.1
CVE-2021-0477,2021-06-11 17:15:09.780000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0478,2021-06-21 17:15:08.120000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0481,2021-06-11 17:15:09.850000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0482,2021-06-11 17:15:09.883000+00:00,Modified,7.0,HIGH,3.1
CVE-2021-0483,2021-10-22 14:15:07.877000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0485,2021-06-11 17:15:09.950000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0486,2021-07-14 14:15:08.160000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0487,2021-06-11 17:15:09.987000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0489,2021-06-11 17:15:10.020000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0490,2021-06-11 17:15:10.053000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0491,2021-06-11 17:15:10.087000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0492,2021-06-11 17:15:10.120000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0493,2021-06-11 17:15:10.153000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0494,2021-06-11 17:15:10.190000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0495,2021-06-11 17:15:10.227000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0496,2021-06-11 17:15:10.257000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0497,2021-06-11 17:15:10.293000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0498,2021-06-11 17:15:10.327000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0505,2021-06-21 17:15:08.200000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0506,2021-06-21 17:15:08.240000+00:00,Modified,7.3,HIGH,3.1
CVE-2021-0507,2021-06-21 17:15:08.277000+00:00,Modified,8.8,HIGH,3.1
CVE-2021-0508,2021-06-21 17:15:08.317000+00:00,Modified,7.0,HIGH,3.1
CVE-2021-0509,2021-06-21 17:15:08.353000+00:00,Modified,7.0,HIGH,3.1
CVE-2021-0510,2021-06-21 17:15:08.400000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0511,2021-06-21 17:15:08.437000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0512,2021-06-21 17:15:08.477000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0513,2021-06-21 17:15:08.517000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0514,2021-07-14 14:15:08.190000+00:00,Modified,8.1,HIGH,3.1
CVE-2021-0515,2021-07-14 14:15:08.220000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2021-0516,2021-06-21 17:15:08.550000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2021-0517,2021-06-21 17:15:08.587000+00:00,Modified,7.5,HIGH,3.1
CVE-2021-0519,2021-08-17 19:15:07.317000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0520,2021-06-21 17:15:08.623000+00:00,Modified,7.0,HIGH,3.1
CVE-2021-0522,2021-06-21 17:15:08.697000+00:00,Modified,7.5,HIGH,3.1
CVE-2021-0523,2021-06-21 17:15:08.733000+00:00,Modified,7.3,HIGH,3.1
CVE-2021-0525,2021-06-21 17:15:08.770000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0526,2021-06-21 17:15:08.807000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0527,2021-06-21 17:15:08.840000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0528,2021-06-21 17:15:08.877000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0529,2021-06-21 17:15:08.917000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0530,2021-06-21 17:15:08.953000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0531,2021-06-21 17:15:08.990000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0532,2021-06-21 17:15:09.027000+00:00,Modified,7.0,HIGH,3.1
CVE-2021-0533,2021-06-21 17:15:09.063000+00:00,Modified,7.0,HIGH,3.1
CVE-2021-0534,2021-06-22 11:15:08.117000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0536,2021-06-22 12:15:09.143000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0537,2021-06-22 12:15:09.170000+00:00,Modified,7.3,HIGH,3.1
CVE-2021-0538,2021-06-22 12:15:09.200000+00:00,Modified,7.3,HIGH,3.1
CVE-2021-0539,2021-06-22 12:15:09.230000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0547,2021-06-22 12:15:09.457000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0548,2021-06-22 12:15:09.483000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0550,2021-06-22 12:15:09.540000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0553,2021-06-22 12:15:09.697000+00:00,Modified,7.3,HIGH,3.1
CVE-2021-0555,2021-06-22 11:15:08.223000+00:00,Modified,7.5,HIGH,3.1
CVE-2021-0557,2021-06-22 11:15:08.287000+00:00,Modified,8.8,HIGH,3.1
CVE-2021-0565,2021-06-22 11:15:08.523000+00:00,Modified,7.0,HIGH,3.1
CVE-2021-0567,2021-06-22 11:15:08.593000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0568,2021-06-22 11:15:08.627000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0570,2021-06-22 11:15:08.693000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0571,2021-06-22 11:15:08.727000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0573,2021-08-17 19:15:07.357000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0574,2021-08-17 19:15:07.397000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0576,2021-08-17 19:15:07.437000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0577,2021-07-14 14:15:08.283000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0583,2021-10-11 16:15:07.463000+00:00,Modified,7.3,HIGH,3.1
CVE-2021-0586,2021-07-14 14:15:08.347000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0587,2021-07-14 14:15:08.377000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0589,2021-07-14 14:15:08.437000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0591,2021-08-17 19:15:07.723000+00:00,Modified,7.3,HIGH,3.1
CVE-2021-0592,2021-07-14 14:15:08.497000+00:00,Modified,8.8,HIGH,3.1
CVE-2021-0593,2021-08-17 19:15:07.767000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0594,2021-07-14 14:15:08.527000+00:00,Modified,8.0,HIGH,3.1
CVE-2021-0595,2021-10-06 15:15:14.443000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0596,2021-07-14 14:15:08.553000+00:00,Modified,7.5,HIGH,3.1
CVE-2021-0598,2021-10-06 15:15:14.483000+00:00,Modified,7.3,HIGH,3.1
CVE-2021-0600,2021-07-14 14:15:08.643000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0602,2021-07-14 14:15:08.697000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0603,2021-07-14 14:15:08.720000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0607,2021-06-22 12:15:09.783000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0608,2021-06-22 12:15:09.810000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0610,2021-09-27 12:15:07.780000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0611,2021-09-27 12:15:07.823000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0612,2021-09-27 12:15:07.867000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0630,2021-10-25 14:15:09.340000+00:00,Modified,7.5,HIGH,3.1
CVE-2021-0631,2021-10-25 14:15:09.380000+00:00,Modified,7.5,HIGH,3.1
CVE-2021-0635,2021-10-06 15:15:14.523000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0636,2021-10-06 15:15:14.560000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0640,2021-08-17 19:15:07.850000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0645,2021-08-17 19:15:07.977000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0646,2021-08-17 19:15:08.017000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0649,2021-12-15 19:15:10.370000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0652,2021-10-22 14:15:08.017000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0673,2021-12-17 17:15:10.737000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0675,2021-12-15 19:15:10.573000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0683,2021-10-06 15:15:14.753000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0684,2021-10-06 15:15:14.793000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0685,2021-10-06 15:15:14.833000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0688,2021-10-06 15:15:14.950000+00:00,Modified,7.0,HIGH,3.1
CVE-2021-0692,2021-10-06 15:15:15.233000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0694,2022-04-12 17:15:07.910000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0696,2022-10-11 20:15:10.637000+00:00,Modified,7.0,HIGH,3.1
CVE-2021-0697,2022-09-13 20:15:08.890000+00:00,Modified,7.0,HIGH,3.1
CVE-2021-0699,2022-10-14 17:15:09.943000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0701,2023-06-15 19:15:09.163000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2021-0705,2021-10-22 14:15:08.153000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0707,2022-04-12 17:15:07.960000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0708,2021-10-22 14:15:08.243000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0769,2021-12-15 19:15:10.680000+00:00,Modified,7.3,HIGH,3.1
CVE-2021-0799,2021-12-15 19:15:10.760000+00:00,Modified,7.8,HIGH,3.1
CVE-2021-0869,2021-09-21 13:15:07.667000+00:00,Modified,9.8,CRITICAL,3.1
