cve_id,published,vulnStatus,baseScore,baseSeverity,cvssVersion
CVE-2023-0107,2023-01-07T04:15:08.167,Modified,5.4,MEDIUM,3.1
CVE-2023-0108,2023-01-07T04:15:08.240,Modified,5.4,MEDIUM,3.1
CVE-2023-0110,2023-01-07T04:15:08.317,Modified,5.4,MEDIUM,3.1
CVE-2023-0111,2023-01-07T04:15:08.393,Modified,5.4,MEDIUM,3.1
CVE-2023-0112,2023-01-07T04:15:08.467,Modified,5.4,MEDIUM,3.1
CVE-2023-0113,2023-01-07T09:15:21.820,Modified,7.5,HIGH,3.1
CVE-2023-0114,2023-01-07T09:15:21.900,Modified,5.5,MEDIUM,3.1
CVE-2023-0035,2023-01-09T03:15:09.503,Modified,7.8,HIGH,3.1
CVE-2023-0036,2023-01-09T03:15:09.580,Modified,7.8,HIGH,3.1
CVE-2023-22472,2023-01-09T14:15:10.097,Modified,8.8,HIGH,3.1
CVE-2023-22473,2023-01-09T15:15:11.037,Modified,2.1,LOW,3.1
CVE-2023-22477,2023-01-09T15:15:11.127,Modified,7.5,HIGH,3.1
CVE-2023-0125,2023-01-09T21:15:11.070,Modified,6.1,MEDIUM,3.1
CVE-2023-22895,2023-01-10T01:15:10.677,Modified,7.5,HIGH,3.1
CVE-2023-22898,2023-01-10T02:15:09.900,Modified,6.5,MEDIUM,3.1
CVE-2023-22899,2023-01-10T02:15:09.997,Modified,5.9,MEDIUM,3.1
CVE-2023-0012,2023-01-10T03:15:10.067,Modified,6.7,MEDIUM,3.1
CVE-2023-0013,2023-01-10T03:15:10.173,Modified,6.1,MEDIUM,3.1
CVE-2023-0014,2023-01-10T04:15:09.550,Modified,9.8,CRITICAL,3.1
CVE-2023-0015,2023-01-10T04:15:09.680,Modified,5.4,MEDIUM,3.1
CVE-2023-0016,2023-01-10T04:15:09.797,Modified,9.9,CRITICAL,3.1
CVE-2023-0017,2023-01-10T04:15:09.887,Modified,9.8,CRITICAL,3.1
CVE-2023-0018,2023-01-10T04:15:09.980,Modified,10.0,CRITICAL,3.1
CVE-2023-0022,2023-01-10T04:15:10.080,Modified,9.9,CRITICAL,3.1
CVE-2023-0023,2023-01-10T04:15:10.187,Modified,5.7,MEDIUM,3.1
CVE-2023-22320,2023-01-10T04:15:10.293,Modified,7.5,HIGH,3.1
CVE-2023-22903,2023-01-10T06:15:09.947,Modified,9.8,CRITICAL,3.1
CVE-2023-22909,2023-01-10T08:15:10.270,Modified,5.3,MEDIUM,3.1
CVE-2023-22911,2023-01-10T08:15:10.433,Modified,6.1,MEDIUM,3.1
CVE-2023-0162,2023-01-10T18:15:10.593,Modified,5.5,MEDIUM,3.1
CVE-2023-0128,2023-01-10T20:15:10.703,Modified,8.8,HIGH,3.1
CVE-2023-0129,2023-01-10T20:15:10.760,Modified,8.8,HIGH,3.1
CVE-2023-0130,2023-01-10T20:15:10.817,Modified,6.5,MEDIUM,3.1
CVE-2023-0131,2023-01-10T20:15:10.867,Modified,6.5,MEDIUM,3.1
CVE-2023-0132,2023-01-10T20:15:10.923,Modified,6.5,MEDIUM,3.1
CVE-2023-0133,2023-01-10T20:15:10.977,Modified,6.5,MEDIUM,3.1
CVE-2023-0134,2023-01-10T20:15:11.030,Modified,8.8,HIGH,3.1
CVE-2023-0135,2023-01-10T20:15:11.083,Modified,8.8,HIGH,3.1
CVE-2023-0136,2023-01-10T20:15:11.137,Modified,8.8,HIGH,3.1
CVE-2023-0137,2023-01-10T20:15:11.190,Modified,8.8,HIGH,3.1
CVE-2023-0138,2023-01-10T20:15:11.243,Modified,8.8,HIGH,3.1
CVE-2023-0139,2023-01-10T20:15:11.293,Modified,6.5,MEDIUM,3.1
CVE-2023-0140,2023-01-10T20:15:11.350,Modified,6.5,MEDIUM,3.1
CVE-2023-0141,2023-01-10T20:15:11.400,Modified,4.3,MEDIUM,3.1
CVE-2023-22469,2023-01-10T21:15:12.830,Modified,5.8,MEDIUM,3.1
CVE-2023-22479,2023-01-10T21:15:12.917,Modified,7.5,HIGH,3.1
CVE-2023-21524,2023-01-10T22:15:14.260,Modified,7.8,HIGH,3.1
CVE-2023-21525,2023-01-10T22:15:14.360,Modified,5.3,MEDIUM,3.1
CVE-2023-21527,2023-01-10T22:15:14.430,Modified,7.5,HIGH,3.1
CVE-2023-21531,2023-01-10T22:15:14.493,Modified,7.0,HIGH,3.1
CVE-2023-21532,2023-01-10T22:15:14.563,Modified,7.0,HIGH,3.1
CVE-2023-21535,2023-01-10T22:15:14.630,Modified,8.1,HIGH,3.1
CVE-2023-21536,2023-01-10T22:15:14.697,Modified,4.7,MEDIUM,3.1
CVE-2023-21537,2023-01-10T22:15:14.763,Modified,7.8,HIGH,3.1
CVE-2023-21538,2023-01-10T22:15:14.837,Modified,7.5,HIGH,3.1
CVE-2023-21539,2023-01-10T22:15:14.903,Modified,7.5,HIGH,3.1
CVE-2023-21540,2023-01-10T22:15:14.967,Modified,5.5,MEDIUM,3.1
CVE-2023-21541,2023-01-10T22:15:15.037,Modified,7.8,HIGH,3.1
CVE-2023-21542,2023-01-10T22:15:15.177,Modified,7.0,HIGH,3.1
CVE-2023-21543,2023-01-10T22:15:15.257,Modified,8.1,HIGH,3.1
CVE-2023-21546,2023-01-10T22:15:15.320,Modified,8.1,HIGH,3.1
CVE-2023-21547,2023-01-10T22:15:15.383,Modified,7.5,HIGH,3.1
CVE-2023-21548,2023-01-10T22:15:15.447,Modified,8.1,HIGH,3.1
CVE-2023-21549,2023-01-10T22:15:15.510,Modified,8.8,HIGH,3.1
CVE-2023-21550,2023-01-10T22:15:15.577,Modified,5.5,MEDIUM,3.1
CVE-2023-21551,2023-01-10T22:15:15.643,Modified,7.8,HIGH,3.1
CVE-2023-21552,2023-01-10T22:15:15.710,Modified,7.8,HIGH,3.1
CVE-2023-21555,2023-01-10T22:15:15.773,Modified,8.1,HIGH,3.1
CVE-2023-21556,2023-01-10T22:15:15.843,Modified,8.1,HIGH,3.1
CVE-2023-21557,2023-01-10T22:15:15.910,Modified,9.1,CRITICAL,3.1
CVE-2023-21558,2023-01-10T22:15:15.977,Modified,7.8,HIGH,3.1
CVE-2023-21559,2023-01-10T22:15:16.043,Modified,5.5,MEDIUM,3.1
CVE-2023-21560,2023-01-10T22:15:16.110,Modified,6.6,MEDIUM,3.1
CVE-2023-21561,2023-01-10T22:15:16.177,Modified,7.8,HIGH,3.1
CVE-2023-21563,2023-01-10T22:15:16.243,Modified,6.8,MEDIUM,3.1
CVE-2023-21674,2023-01-10T22:15:16.307,Analyzed,8.8,HIGH,3.1
CVE-2023-21675,2023-01-10T22:15:16.370,Modified,7.8,HIGH,3.1
CVE-2023-21676,2023-01-10T22:15:16.430,Modified,8.8,HIGH,3.1
CVE-2023-21677,2023-01-10T22:15:16.493,Modified,7.5,HIGH,3.1
CVE-2023-21678,2023-01-10T22:15:16.557,Modified,7.8,HIGH,3.1
CVE-2023-21679,2023-01-10T22:15:16.620,Modified,8.1,HIGH,3.1
CVE-2023-21680,2023-01-10T22:15:16.680,Modified,7.8,HIGH,3.1
CVE-2023-21681,2023-01-10T22:15:16.747,Modified,8.8,HIGH,3.1
CVE-2023-21682,2023-01-10T22:15:16.810,Modified,5.3,MEDIUM,3.1
CVE-2023-21683,2023-01-10T22:15:16.870,Modified,7.5,HIGH,3.1
CVE-2023-21724,2023-01-10T22:15:16.937,Modified,7.8,HIGH,3.1
CVE-2023-21725,2023-01-10T22:15:16.997,Modified,6.3,MEDIUM,3.1
CVE-2023-21726,2023-01-10T22:15:17.090,Modified,7.8,HIGH,3.1
CVE-2023-21728,2023-01-10T22:15:17.160,Modified,7.5,HIGH,3.1
CVE-2023-21730,2023-01-10T22:15:17.227,Modified,7.8,HIGH,3.1
CVE-2023-21732,2023-01-10T22:15:17.290,Modified,8.8,HIGH,3.1
CVE-2023-21733,2023-01-10T22:15:17.350,Modified,7.0,HIGH,3.1
CVE-2023-21734,2023-01-10T22:15:17.413,Modified,7.8,HIGH,3.1
CVE-2023-21735,2023-01-10T22:15:17.473,Modified,7.8,HIGH,3.1
CVE-2023-21736,2023-01-10T22:15:17.537,Modified,7.8,HIGH,3.1
CVE-2023-21737,2023-01-10T22:15:17.600,Modified,7.8,HIGH,3.1
CVE-2023-21738,2023-01-10T22:15:17.660,Modified,7.8,HIGH,3.1
CVE-2023-21739,2023-01-10T22:15:17.727,Modified,7.0,HIGH,3.1
CVE-2023-21741,2023-01-10T22:15:17.790,Modified,7.1,HIGH,3.1
CVE-2023-21742,2023-01-10T22:15:17.860,Modified,8.8,HIGH,3.1
CVE-2023-21743,2023-01-10T22:15:17.923,Modified,5.3,MEDIUM,3.1
CVE-2023-21744,2023-01-10T22:15:17.987,Modified,8.8,HIGH,3.1
CVE-2023-21745,2023-01-10T22:15:18.060,Modified,8.0,HIGH,3.1
CVE-2023-21746,2023-01-10T22:15:18.123,Modified,7.8,HIGH,3.1
CVE-2023-21747,2023-01-10T22:15:18.183,Modified,7.8,HIGH,3.1
CVE-2023-21748,2023-01-10T22:15:18.240,Modified,7.8,HIGH,3.1
CVE-2023-21749,2023-01-10T22:15:18.303,Modified,7.8,HIGH,3.1
CVE-2023-21750,2023-01-10T22:15:18.367,Modified,7.1,HIGH,3.1
CVE-2023-21752,2023-01-10T22:15:18.433,Modified,7.1,HIGH,3.1
CVE-2023-21753,2023-01-10T22:15:18.493,Modified,5.5,MEDIUM,3.1
CVE-2023-21754,2023-01-10T22:15:18.557,Modified,7.8,HIGH,3.1
CVE-2023-21755,2023-01-10T22:15:18.613,Modified,7.8,HIGH,3.1
CVE-2023-21757,2023-01-10T22:15:18.677,Modified,7.5,HIGH,3.1
CVE-2023-21758,2023-01-10T22:15:18.740,Modified,7.5,HIGH,3.1
CVE-2023-21759,2023-01-10T22:15:18.807,Modified,3.3,LOW,3.1
CVE-2023-21760,2023-01-10T22:15:18.867,Modified,7.1,HIGH,3.1
CVE-2023-21761,2023-01-10T22:15:18.927,Modified,7.5,HIGH,3.1
CVE-2023-21762,2023-01-10T22:15:18.987,Modified,8.0,HIGH,3.1
CVE-2023-21763,2023-01-10T22:15:19.047,Modified,7.8,HIGH,3.1
CVE-2023-21764,2023-01-10T22:15:19.117,Modified,7.8,HIGH,3.1
CVE-2023-21765,2023-01-10T22:15:19.177,Modified,7.8,HIGH,3.1
CVE-2023-21766,2023-01-10T22:15:19.243,Modified,4.7,MEDIUM,3.1
CVE-2023-21767,2023-01-10T22:15:19.303,Modified,7.8,HIGH,3.1
CVE-2023-21768,2023-01-10T22:15:19.367,Modified,7.8,HIGH,3.1
CVE-2023-21771,2023-01-10T22:15:19.427,Modified,7.0,HIGH,3.1
CVE-2023-21772,2023-01-10T22:15:19.487,Modified,7.8,HIGH,3.1
CVE-2023-21773,2023-01-10T22:15:19.547,Modified,7.8,HIGH,3.1
CVE-2023-21774,2023-01-10T22:15:19.613,Modified,7.8,HIGH,3.1
CVE-2023-21776,2023-01-10T22:15:19.677,Modified,5.5,MEDIUM,3.1
CVE-2023-21779,2023-01-10T22:15:19.733,Modified,7.8,HIGH,3.1
CVE-2023-21780,2023-01-10T22:15:19.797,Modified,7.8,HIGH,3.1
CVE-2023-21781,2023-01-10T22:15:19.860,Modified,7.8,HIGH,3.1
CVE-2023-21782,2023-01-10T22:15:19.920,Modified,7.8,HIGH,3.1
CVE-2023-21783,2023-01-10T22:15:19.983,Modified,7.8,HIGH,3.1
CVE-2023-21784,2023-01-10T22:15:20.047,Modified,7.8,HIGH,3.1
CVE-2023-21785,2023-01-10T22:15:20.203,Modified,7.8,HIGH,3.1
CVE-2023-21786,2023-01-10T22:15:20.270,Modified,7.8,HIGH,3.1
CVE-2023-21787,2023-01-10T22:15:20.330,Modified,7.8,HIGH,3.1
CVE-2023-21788,2023-01-10T22:15:20.393,Modified,7.8,HIGH,3.1
CVE-2023-21789,2023-01-10T22:15:20.450,Modified,7.8,HIGH,3.1
CVE-2023-21790,2023-01-10T22:15:20.517,Modified,7.8,HIGH,3.1
CVE-2023-21791,2023-01-10T22:15:20.573,Modified,7.8,HIGH,3.1
CVE-2023-21792,2023-01-10T22:15:20.637,Modified,7.8,HIGH,3.1
CVE-2023-21793,2023-01-10T22:15:20.700,Modified,7.8,HIGH,3.1
CVE-2023-22945,2023-01-11T01:15:10.377,Modified,4.3,MEDIUM,3.1
CVE-2023-22947,2023-01-11T02:15:11.550,Modified,7.3,HIGH,3.1
CVE-2023-22958,2023-01-11T03:15:10.223,Modified,6.1,MEDIUM,3.1
CVE-2023-22959,2023-01-11T04:15:10.327,Modified,8.8,HIGH,3.1
CVE-2023-22963,2023-01-11T06:15:08.940,Modified,5.3,MEDIUM,3.1
CVE-2023-0161,2023-01-11T08:15:13.580,Rejected,,,
CVE-2023-20522,2023-01-11T08:15:13.643,Modified,7.5,HIGH,3.1
CVE-2023-20523,2023-01-11T08:15:13.697,Modified,5.7,MEDIUM,3.1
CVE-2023-20525,2023-01-11T08:15:13.747,Modified,6.5,MEDIUM,3.1
CVE-2023-20527,2023-01-11T08:15:13.797,Modified,6.5,MEDIUM,3.1
CVE-2023-20528,2023-01-11T08:15:13.847,Modified,2.4,LOW,3.1
CVE-2023-20529,2023-01-11T08:15:13.897,Modified,7.5,HIGH,3.1
CVE-2023-20530,2023-01-11T08:15:13.950,Modified,7.5,HIGH,3.1
CVE-2023-20531,2023-01-11T08:15:14.027,Modified,7.5,HIGH,3.1
CVE-2023-20532,2023-01-11T08:15:14.147,Modified,5.3,MEDIUM,3.1
CVE-2023-22885,2023-01-11T08:15:14.203,Rejected,,,
CVE-2023-22952,2023-01-11T09:15:08.787,Analyzed,8.8,HIGH,3.1
CVE-2023-22487,2023-01-11T20:15:08.833,Modified,7.7,HIGH,3.1
CVE-2023-22492,2023-01-11T20:15:08.970,Modified,5.9,MEDIUM,3.1
CVE-2023-0227,2023-01-12T01:15:10.020,Modified,6.5,MEDIUM,3.1
CVE-2023-0042,2023-01-12T04:15:10.817,Modified,6.1,MEDIUM,3.1
CVE-2023-23454,2023-01-12T07:15:08.193,Modified,5.5,MEDIUM,3.1
CVE-2023-23455,2023-01-12T07:15:09.953,Modified,5.5,MEDIUM,3.1
CVE-2023-0243,2023-01-12T15:15:10.430,Modified,9.8,CRITICAL,3.1
CVE-2023-0244,2023-01-12T15:15:10.517,Modified,9.8,CRITICAL,3.1
CVE-2023-0245,2023-01-12T15:15:10.597,Modified,9.8,CRITICAL,3.1
CVE-2023-0246,2023-01-12T15:15:10.680,Modified,5.4,MEDIUM,3.1
CVE-2023-0247,2023-01-12T17:15:09.603,Modified,7.8,HIGH,3.1
CVE-2023-0254,2023-01-12T18:15:08.883,Modified,7.2,HIGH,3.1
CVE-2023-23456,2023-01-12T19:15:24.693,Modified,5.5,MEDIUM,3.1
CVE-2023-23457,2023-01-12T19:15:24.810,Modified,5.5,MEDIUM,3.1
CVE-2023-22488,2023-01-12T20:15:09.347,Modified,6.8,MEDIUM,3.1
CVE-2023-0256,2023-01-12T22:15:09.670,Modified,9.8,CRITICAL,3.1
CVE-2023-0257,2023-01-12T22:15:09.757,Modified,9.8,CRITICAL,3.1
CVE-2023-0258,2023-01-12T22:15:09.837,Modified,6.1,MEDIUM,3.1
CVE-2023-22597,2023-01-12T23:15:10.203,Modified,6.5,MEDIUM,3.1
CVE-2023-22598,2023-01-12T23:15:10.283,Modified,7.2,HIGH,3.1
CVE-2023-22599,2023-01-12T23:15:10.360,Modified,9.1,CRITICAL,3.1
CVE-2023-22600,2023-01-12T23:15:10.443,Modified,10.0,CRITICAL,3.1
CVE-2023-22601,2023-01-12T23:15:10.527,Modified,10.0,CRITICAL,3.1
CVE-2023-22391,2023-01-13T00:15:09.827,Modified,7.5,HIGH,3.1
CVE-2023-22393,2023-01-13T00:15:09.917,Modified,7.5,HIGH,3.1
CVE-2023-22394,2023-01-13T00:15:10.030,Modified,7.5,HIGH,3.1
CVE-2023-22395,2023-01-13T00:15:10.117,Modified,6.5,MEDIUM,3.1
CVE-2023-22396,2023-01-13T00:15:10.197,Modified,7.5,HIGH,3.1
CVE-2023-22397,2023-01-13T00:15:10.273,Modified,6.1,MEDIUM,3.1
CVE-2023-22398,2023-01-13T00:15:10.363,Modified,5.5,MEDIUM,3.1
CVE-2023-22399,2023-01-13T00:15:10.447,Modified,7.5,HIGH,3.1
CVE-2023-22400,2023-01-13T00:15:10.540,Modified,7.5,HIGH,3.1
CVE-2023-22401,2023-01-13T00:15:10.613,Modified,7.5,HIGH,3.1
CVE-2023-22402,2023-01-13T00:15:10.690,Modified,5.9,MEDIUM,3.1
CVE-2023-22403,2023-01-13T00:15:10.767,Modified,7.5,HIGH,3.1
CVE-2023-22404,2023-01-13T00:15:10.840,Modified,6.5,MEDIUM,3.1
CVE-2023-22405,2023-01-13T00:15:10.913,Modified,6.5,MEDIUM,3.1
CVE-2023-22406,2023-01-13T00:15:10.990,Modified,6.5,MEDIUM,3.1
CVE-2023-22407,2023-01-13T00:15:11.077,Modified,6.5,MEDIUM,3.1
CVE-2023-22408,2023-01-13T00:15:11.157,Modified,7.5,HIGH,3.1
CVE-2023-22409,2023-01-13T00:15:11.233,Modified,5.5,MEDIUM,3.1
CVE-2023-22410,2023-01-13T00:15:11.303,Modified,7.5,HIGH,3.1
CVE-2023-22411,2023-01-13T00:15:11.377,Modified,7.5,HIGH,3.1
CVE-2023-22412,2023-01-13T00:15:11.450,Modified,7.5,HIGH,3.1
CVE-2023-22413,2023-01-13T00:15:11.527,Modified,7.5,HIGH,3.1
CVE-2023-22414,2023-01-13T00:15:11.603,Modified,6.5,MEDIUM,3.1
CVE-2023-22415,2023-01-13T00:15:11.680,Modified,7.5,HIGH,3.1
CVE-2023-22416,2023-01-13T00:15:11.753,Modified,7.5,HIGH,3.1
CVE-2023-22417,2023-01-13T00:15:11.830,Modified,7.5,HIGH,3.1
CVE-2023-23559,2023-01-13T01:15:10.300,Modified,7.8,HIGH,3.1
CVE-2023-23566,2023-01-13T04:15:09.377,Modified,9.8,CRITICAL,3.1
CVE-2023-0235,2023-01-13T05:15:19.383,Rejected,,,
CVE-2023-0237,2023-01-13T05:15:19.580,Rejected,,,
CVE-2023-0091,2023-01-13T06:15:11.930,Modified,3.8,LOW,3.1
CVE-2023-0105,2023-01-13T06:15:11.983,Modified,6.5,MEDIUM,3.1
CVE-2023-0281,2023-01-13T10:15:09.133,Modified,9.8,CRITICAL,3.1
CVE-2023-0283,2023-01-13T10:15:09.707,Modified,9.8,CRITICAL,3.1
CVE-2023-0287,2023-01-13T13:15:08.680,Modified,5.4,MEDIUM,3.1
CVE-2023-22493,2023-01-13T15:15:09.233,Modified,8.8,HIGH,3.1
CVE-2023-0221,2023-01-13T16:15:08.773,Modified,4.4,MEDIUM,3.1
CVE-2023-0288,2023-01-13T16:15:08.900,Modified,7.8,HIGH,3.1
CVE-2023-0289,2023-01-13T16:15:09.007,Modified,5.4,MEDIUM,3.1
CVE-2023-22494,2023-01-13T16:15:09.097,Rejected,,,
CVE-2023-22489,2023-01-13T19:15:12.037,Modified,3.5,LOW,3.1
CVE-2023-22491,2023-01-13T19:15:12.407,Modified,8.1,HIGH,3.1
CVE-2023-0293,2023-01-13T20:15:12.127,Modified,4.3,MEDIUM,3.1
CVE-2023-0294,2023-01-13T20:15:12.627,Modified,8.8,HIGH,3.1
CVE-2023-0295,2023-01-13T20:15:13.023,Modified,5.5,MEDIUM,3.1
CVE-2023-21587,2023-01-13T20:15:13.223,Modified,7.8,HIGH,3.1
CVE-2023-21588,2023-01-13T20:15:13.367,Modified,7.8,HIGH,3.1
CVE-2023-21589,2023-01-13T20:15:13.473,Modified,7.8,HIGH,3.1
CVE-2023-21590,2023-01-13T20:15:13.587,Modified,7.8,HIGH,3.1
CVE-2023-21591,2023-01-13T20:15:13.673,Modified,5.5,MEDIUM,3.1
CVE-2023-21592,2023-01-13T20:15:13.783,Modified,5.5,MEDIUM,3.1
CVE-2023-21594,2023-01-13T21:15:15.667,Modified,7.8,HIGH,3.1
CVE-2023-21595,2023-01-13T21:15:15.777,Modified,7.8,HIGH,3.1
CVE-2023-21596,2023-01-13T21:15:15.867,Modified,7.8,HIGH,3.1
CVE-2023-21597,2023-01-13T21:15:15.970,Modified,7.8,HIGH,3.1
CVE-2023-21598,2023-01-13T21:15:16.063,Modified,5.5,MEDIUM,3.1
CVE-2023-21599,2023-01-13T21:15:16.167,Modified,5.5,MEDIUM,3.1
CVE-2023-22470,2023-01-14T01:15:13.590,Modified,6.5,MEDIUM,3.1
CVE-2023-22471,2023-01-14T01:15:14.163,Modified,4.3,MEDIUM,3.1
CVE-2023-22478,2023-01-14T01:15:14.637,Modified,7.5,HIGH,3.1
CVE-2023-22480,2023-01-14T01:15:15.207,Modified,9.8,CRITICAL,3.1
CVE-2023-22495,2023-01-14T01:15:15.300,Modified,9.8,CRITICAL,3.1
CVE-2023-22496,2023-01-14T01:15:15.393,Modified,9.8,CRITICAL,3.1
CVE-2023-22852,2023-01-14T01:15:15.490,Modified,6.5,MEDIUM,3.1
CVE-2023-22853,2023-01-14T01:15:15.547,Modified,8.8,HIGH,3.1
CVE-2023-23589,2023-01-14T01:15:15.627,Modified,6.5,MEDIUM,3.1
CVE-2023-22497,2023-01-14T02:15:10.483,Modified,9.1,CRITICAL,3.1
CVE-2023-22850,2023-01-14T02:15:11.980,Modified,8.8,HIGH,3.1
CVE-2023-22851,2023-01-14T02:15:12.340,Modified,7.2,HIGH,3.1
CVE-2023-0297,2023-01-14T03:15:18.800,Modified,9.8,CRITICAL,3.1
CVE-2023-0298,2023-01-14T08:15:13.110,Modified,6.5,MEDIUM,3.1
CVE-2023-22602,2023-01-14T10:15:09.140,Modified,7.5,HIGH,3.1
CVE-2023-0299,2023-01-14T15:15:08.997,Modified,9.8,CRITICAL,3.1
CVE-2023-0300,2023-01-14T18:15:09.887,Modified,5.4,MEDIUM,3.1
CVE-2023-0301,2023-01-14T18:15:09.987,Modified,5.4,MEDIUM,3.1
CVE-2023-0302,2023-01-15T01:15:15.147,Modified,7.8,HIGH,3.1
CVE-2023-23590,2023-01-15T05:15:09.857,Modified,7.5,HIGH,3.1
CVE-2023-23595,2023-01-15T07:15:08.017,Modified,7.5,HIGH,3.1
CVE-2023-0303,2023-01-15T12:15:09.270,Modified,7.5,HIGH,3.1
CVE-2023-0304,2023-01-15T12:15:09.357,Modified,7.5,HIGH,3.1
CVE-2023-0305,2023-01-15T12:15:09.440,Modified,7.5,HIGH,3.1
CVE-2023-0306,2023-01-15T22:15:10.400,Modified,5.4,MEDIUM,3.1
CVE-2023-0307,2023-01-15T22:15:10.493,Modified,9.8,CRITICAL,3.1
CVE-2023-0308,2023-01-15T22:15:10.577,Modified,5.4,MEDIUM,3.1
CVE-2023-0309,2023-01-15T22:15:10.657,Modified,5.4,MEDIUM,3.1
CVE-2023-0310,2023-01-15T22:15:10.730,Modified,5.4,MEDIUM,3.1
CVE-2023-0311,2023-01-15T22:15:10.810,Modified,9.8,CRITICAL,3.1
CVE-2023-0312,2023-01-15T22:15:10.893,Modified,6.1,MEDIUM,3.1
CVE-2023-0313,2023-01-15T22:15:10.970,Modified,5.4,MEDIUM,3.1
CVE-2023-0314,2023-01-15T22:15:11.043,Modified,6.1,MEDIUM,3.1
CVE-2023-0315,2023-01-16T01:15:08.937,Modified,8.8,HIGH,3.1
CVE-2023-0316,2023-01-16T01:15:09.200,Modified,5.5,MEDIUM,3.1
CVE-2023-0323,2023-01-16T15:15:10.390,Modified,5.4,MEDIUM,3.1
CVE-2023-0324,2023-01-16T15:15:10.473,Modified,9.8,CRITICAL,3.1
CVE-2023-0327,2023-01-16T19:15:10.433,Modified,6.1,MEDIUM,3.1
CVE-2023-0269,2023-01-17T06:15:11.180,Rejected,,,
CVE-2023-0332,2023-01-17T08:15:10.513,Modified,9.8,CRITICAL,3.1
CVE-2023-22278,2023-01-17T10:15:11.333,Modified,5.3,MEDIUM,3.1
CVE-2023-22279,2023-01-17T10:15:11.400,Modified,9.8,CRITICAL,3.1
CVE-2023-22280,2023-01-17T10:15:11.477,Modified,7.2,HIGH,3.1
CVE-2023-22286,2023-01-17T10:15:11.537,Modified,8.1,HIGH,3.1
CVE-2023-22296,2023-01-17T10:15:11.597,Modified,6.1,MEDIUM,3.1
CVE-2023-22298,2023-01-17T10:15:11.657,Modified,6.1,MEDIUM,3.1
CVE-2023-22303,2023-01-17T10:15:11.713,Modified,9.8,CRITICAL,3.1
CVE-2023-22304,2023-01-17T10:15:11.767,Modified,8.0,HIGH,3.1
CVE-2023-22316,2023-01-17T10:15:11.823,Modified,6.5,MEDIUM,3.1
CVE-2023-22357,2023-01-17T10:15:11.887,Modified,9.8,CRITICAL,3.1
