cve_id,published,vulnStatus,baseScore,baseSeverity,cvssVersion
CVE-2019-0158,2019-04-17 18:29:00.277000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0159,2019-12-16 20:15:14.413000+00:00,Modified,7.8,HIGH,3.1
CVE-2019-0160,2019-03-27 20:29:03.927000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2019-0163,2019-04-17 18:29:00.387000+00:00,Modified,8.2,HIGH,3.0
CVE-2019-0164,2019-06-13 16:29:00.840000+00:00,Modified,7.3,HIGH,3.1
CVE-2019-0166,2019-12-18 22:15:11.770000+00:00,Modified,7.5,HIGH,3.1
CVE-2019-0169,2019-12-18 22:15:11.940000+00:00,Modified,8.8,HIGH,3.1
CVE-2019-0171,2019-05-17 16:29:02.220000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0172,2019-05-17 16:29:02.297000+00:00,Modified,9.8,CRITICAL,3.0
CVE-2019-0173,2019-08-19 17:15:11.247000+00:00,Modified,7.6,HIGH,3.0
CVE-2019-0187,2019-03-06 17:29:00.383000+00:00,Modified,9.8,CRITICAL,3.0
CVE-2019-0188,2019-05-28 19:29:02.550000+00:00,Modified,7.5,HIGH,3.1
CVE-2019-0189,2019-09-11 21:15:10.953000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2019-0190,2019-01-30 22:29:00.497000+00:00,Modified,7.5,HIGH,3.1
CVE-2019-0192,2019-03-07 21:29:00.203000+00:00,Modified,9.8,CRITICAL,3.0
CVE-2019-0193,2019-08-01 14:15:13.113000+00:00,Analyzed,7.2,HIGH,3.1
CVE-2019-0194,2019-04-30 22:29:00.607000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0195,2019-09-16 16:15:10.007000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2019-0199,2019-04-10 15:29:00.390000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0200,2019-03-06 18:29:00.247000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0202,2019-07-26 00:15:11.027000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0203,2019-09-26 16:15:10.440000+00:00,Modified,7.5,HIGH,3.1
CVE-2019-0204,2019-03-25 22:29:00.730000+00:00,Modified,7.8,HIGH,3.1
CVE-2019-0205,2019-10-29 19:15:15.877000+00:00,Modified,7.5,HIGH,3.1
CVE-2019-0207,2019-09-16 17:15:13.183000+00:00,Modified,7.5,HIGH,3.1
CVE-2019-0210,2019-10-29 19:15:15.953000+00:00,Modified,7.5,HIGH,3.1
CVE-2019-0211,2019-04-08 22:29:00.387000+00:00,Analyzed,7.8,HIGH,3.1
CVE-2019-0212,2019-03-28 22:29:00.370000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0215,2019-04-08 20:29:10.003000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0217,2019-04-08 21:29:00.843000+00:00,Modified,7.5,HIGH,3.1
CVE-2019-0219,2020-01-14 15:15:12.723000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2019-0222,2019-03-28 22:29:00.433000+00:00,Modified,7.5,HIGH,3.1
CVE-2019-0223,2019-04-23 16:29:00.467000+00:00,Modified,7.4,HIGH,3.1
CVE-2019-0225,2019-03-28 22:29:00.683000+00:00,Modified,7.5,HIGH,3.1
CVE-2019-0227,2019-05-01 21:29:00.643000+00:00,Modified,7.5,HIGH,3.1
CVE-2019-0228,2019-04-17 15:29:00.703000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2019-0229,2019-04-10 20:29:01.117000+00:00,Modified,8.8,HIGH,3.0
CVE-2019-0230,2020-09-14 17:15:09.933000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2019-0231,2019-10-01 20:15:11.010000+00:00,Modified,7.5,HIGH,3.1
CVE-2019-0232,2019-04-15 15:29:00.420000+00:00,Modified,8.1,HIGH,3.0
CVE-2019-0233,2020-09-14 17:15:09.980000+00:00,Modified,7.5,HIGH,3.1
CVE-2019-0235,2020-04-30 20:15:12.293000+00:00,Modified,8.8,HIGH,3.1
CVE-2019-0240,2019-01-08 20:29:00.517000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0241,2019-01-08 20:29:00.597000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0243,2019-01-08 20:29:00.657000+00:00,Modified,8.8,HIGH,3.0
CVE-2019-0246,2019-01-08 20:29:00.847000+00:00,Modified,9.8,CRITICAL,3.0
CVE-2019-0247,2019-01-08 20:29:00.907000+00:00,Modified,9.8,CRITICAL,3.0
CVE-2019-0249,2019-01-08 20:29:01.047000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0255,2019-02-15 18:29:00.600000+00:00,Modified,8.1,HIGH,3.0
CVE-2019-0257,2019-02-15 18:29:01.037000+00:00,Modified,8.8,HIGH,3.1
CVE-2019-0258,2019-02-15 18:29:01.180000+00:00,Modified,8.8,HIGH,3.0
CVE-2019-0259,2019-02-15 18:29:01.367000+00:00,Modified,9.8,CRITICAL,3.0
CVE-2019-0261,2019-02-15 18:29:01.587000+00:00,Modified,9.8,CRITICAL,3.0
CVE-2019-0266,2019-02-15 18:29:02.087000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0267,2019-02-15 18:29:02.320000+00:00,Modified,8.8,HIGH,3.0
CVE-2019-0268,2019-03-12 22:29:00.300000+00:00,Modified,8.1,HIGH,3.0
CVE-2019-0270,2019-03-12 22:29:00.427000+00:00,Modified,8.8,HIGH,3.0
CVE-2019-0274,2019-03-12 22:29:00.537000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0276,2019-03-12 22:29:00.677000+00:00,Modified,8.8,HIGH,3.0
CVE-2019-0279,2019-04-10 21:29:01.153000+00:00,Modified,8.8,HIGH,3.0
CVE-2019-0280,2019-05-14 21:29:00.450000+00:00,Modified,8.8,HIGH,3.0
CVE-2019-0283,2019-04-10 21:29:01.277000+00:00,Modified,7.1,HIGH,3.0
CVE-2019-0285,2019-04-10 21:29:01.417000+00:00,Modified,9.8,CRITICAL,3.0
CVE-2019-0287,2019-05-14 21:29:00.527000+00:00,Modified,7.6,HIGH,3.0
CVE-2019-0289,2019-05-14 21:29:00.637000+00:00,Modified,7.1,HIGH,3.0
CVE-2019-0301,2019-05-14 21:29:01.013000+00:00,Modified,8.8,HIGH,3.0
CVE-2019-0304,2019-06-12 15:29:00.223000+00:00,Modified,9.8,CRITICAL,3.0
CVE-2019-0315,2019-06-12 17:29:03.747000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0319,2019-07-10 19:15:10.220000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0322,2019-07-10 19:15:10.377000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0327,2019-07-10 20:15:12.060000+00:00,Modified,7.2,HIGH,3.0
CVE-2019-0328,2019-07-10 20:15:12.123000+00:00,Modified,7.2,HIGH,3.0
CVE-2019-0330,2019-07-10 20:15:12.263000+00:00,Modified,9.1,CRITICAL,3.1
CVE-2019-0341,2019-08-14 14:15:16.307000+00:00,Modified,8.8,HIGH,3.0
CVE-2019-0343,2019-08-14 14:15:16.403000+00:00,Modified,8.8,HIGH,3.0
CVE-2019-0344,2019-08-14 14:15:16.463000+00:00,Analyzed,9.8,CRITICAL,3.1
CVE-2019-0345,2019-08-14 14:15:16.543000+00:00,Modified,9.8,CRITICAL,3.0
CVE-2019-0349,2019-08-14 15:15:12.017000+00:00,Modified,7.2,HIGH,3.0
CVE-2019-0350,2019-11-04 15:15:11.367000+00:00,Modified,7.5,HIGH,3.1
CVE-2019-0351,2019-08-14 14:15:16.807000+00:00,Modified,8.8,HIGH,3.0
CVE-2019-0352,2019-09-10 17:15:10.750000+00:00,Modified,7.5,HIGH,3.1
CVE-2019-0355,2019-09-10 17:15:10.923000+00:00,Modified,7.2,HIGH,3.1
CVE-2019-0363,2019-09-10 17:15:11.187000+00:00,Modified,7.1,HIGH,3.1
CVE-2019-0365,2019-09-10 17:15:11.330000+00:00,Modified,7.5,HIGH,3.1
CVE-2019-0383,2019-12-17 20:15:11.227000+00:00,Modified,8.8,HIGH,3.1
CVE-2019-0384,2019-12-17 20:15:11.430000+00:00,Modified,8.8,HIGH,3.1
CVE-2019-0389,2019-11-13 22:15:11.617000+00:00,Modified,8.8,HIGH,3.1
CVE-2019-0396,2019-11-13 23:15:11.137000+00:00,Modified,7.1,HIGH,3.1
CVE-2019-0398,2019-12-11 22:15:11.630000+00:00,Modified,8.8,HIGH,3.1
CVE-2019-0403,2019-12-11 22:15:11.943000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2019-0404,2019-12-11 22:15:12.053000+00:00,Modified,7.5,HIGH,3.1
CVE-2019-0405,2019-12-11 22:15:12.257000+00:00,Modified,7.5,HIGH,3.1
CVE-2019-0538,2019-01-08 21:29:00.363000+00:00,Modified,7.8,HIGH,3.1
CVE-2019-0539,2019-01-08 21:29:00.410000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0541,2019-01-08 21:29:00.470000+00:00,Analyzed,8.8,HIGH,3.1
CVE-2019-0542,2019-01-09 15:29:00.213000+00:00,Modified,8.8,HIGH,3.1
CVE-2019-0543,2019-01-08 21:29:00.517000+00:00,Analyzed,7.8,HIGH,3.1
CVE-2019-0545,2019-01-08 21:29:00.580000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0546,2019-01-08 21:29:00.613000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0547,2019-01-08 21:29:00.660000+00:00,Modified,9.8,CRITICAL,3.0
CVE-2019-0548,2019-01-08 21:29:00.707000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0550,2019-01-08 21:29:00.783000+00:00,Modified,8.4,HIGH,3.0
CVE-2019-0551,2019-01-08 21:29:00.817000+00:00,Modified,8.4,HIGH,3.0
CVE-2019-0552,2019-01-08 21:29:00.877000+00:00,Modified,8.8,HIGH,3.0
CVE-2019-0555,2019-01-08 21:29:01.003000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0564,2019-01-08 21:29:01.317000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0565,2019-01-08 21:29:01.347000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0566,2019-01-08 21:29:01.393000+00:00,Modified,8.8,HIGH,3.0
CVE-2019-0567,2019-01-08 21:29:01.423000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0568,2019-01-08 21:29:01.457000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0570,2019-01-08 21:29:01.533000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0571,2019-01-08 21:29:01.567000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0572,2019-01-08 21:29:01.613000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0573,2019-01-08 21:29:01.660000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0574,2019-01-08 21:29:01.707000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0575,2019-01-08 21:29:01.753000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0576,2019-01-08 21:29:01.800000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0577,2019-01-08 21:29:01.847000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0578,2019-01-08 21:29:01.893000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0579,2019-01-08 21:29:01.923000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0580,2019-01-08 21:29:01.970000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0581,2019-01-08 21:29:02.003000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0582,2019-01-08 21:29:02.050000+00:00,Modified,7.8,HIGH,3.1
CVE-2019-0583,2019-01-08 21:29:02.097000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0584,2019-01-08 21:29:02.127000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0585,2019-01-08 21:29:02.173000+00:00,Modified,8.8,HIGH,3.0
CVE-2019-0586,2019-01-08 21:29:02.207000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2019-0590,2019-03-05 23:29:00.333000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0591,2019-03-05 23:29:00.380000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0592,2019-04-08 23:29:00.337000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0593,2019-03-05 23:29:00.410000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0594,2019-03-05 23:29:00.443000+00:00,Modified,8.8,HIGH,3.0
CVE-2019-0595,2019-03-05 23:29:00.473000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0596,2019-03-05 23:29:00.507000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0597,2019-03-05 23:29:00.537000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0598,2019-03-05 23:29:00.583000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0599,2019-03-05 23:29:00.630000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0603,2019-04-08 23:29:00.387000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0604,2019-03-05 23:29:00.757000+00:00,Analyzed,9.8,CRITICAL,3.1
CVE-2019-0605,2019-03-05 23:29:00.787000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0606,2019-03-05 23:29:00.817000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0607,2019-03-05 23:29:00.863000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0609,2019-04-08 23:29:00.417000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0610,2019-03-05 23:29:00.897000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0611,2019-04-08 23:29:00.463000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0613,2019-03-05 23:29:00.927000+00:00,Modified,8.8,HIGH,3.0
CVE-2019-0617,2019-04-08 23:29:00.573000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0618,2019-03-05 23:29:01.007000+00:00,Modified,8.8,HIGH,3.0
CVE-2019-0620,2019-06-12 14:29:01.117000+00:00,Modified,7.6,HIGH,3.1
CVE-2019-0623,2019-03-05 23:29:01.113000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0625,2019-03-05 23:29:01.160000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0626,2019-03-05 23:29:01.193000+00:00,Modified,9.8,CRITICAL,3.0
CVE-2019-0627,2019-03-05 23:29:01.223000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0630,2019-03-05 23:29:01.287000+00:00,Modified,8.8,HIGH,3.0
CVE-2019-0631,2019-03-05 23:29:01.333000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0632,2019-03-05 23:29:01.350000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0633,2019-03-05 23:29:01.380000+00:00,Modified,8.8,HIGH,3.0
CVE-2019-0634,2019-03-05 23:29:01.410000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0637,2019-03-05 23:29:01.520000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0639,2019-04-08 23:29:00.603000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0640,2019-03-05 23:29:01.553000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0642,2019-03-05 23:29:01.613000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0644,2019-03-05 23:29:01.693000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0645,2019-03-05 23:29:01.723000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0649,2019-03-05 23:29:01.803000+00:00,Modified,8.1,HIGH,3.0
CVE-2019-0650,2019-03-05 23:29:01.833000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0651,2019-03-05 23:29:01.863000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0652,2019-03-05 23:29:01.910000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0655,2019-03-05 23:29:01.973000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0656,2019-03-05 23:29:02.007000+00:00,Modified,7.0,HIGH,3.0
CVE-2019-0659,2019-03-05 23:29:02.100000+00:00,Modified,7.0,HIGH,3.0
CVE-2019-0662,2019-03-05 23:29:02.207000+00:00,Modified,8.8,HIGH,3.0
CVE-2019-0665,2019-04-08 23:29:00.637000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0666,2019-04-08 23:29:00.683000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0667,2019-04-08 23:29:00.713000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0668,2019-03-05 23:29:02.317000+00:00,Modified,8.8,HIGH,3.0
CVE-2019-0671,2019-03-05 23:29:02.457000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0672,2019-03-05 23:29:02.507000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0673,2019-03-05 23:29:02.537000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0674,2019-03-05 23:29:02.553000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0675,2019-03-05 23:29:02.583000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0680,2019-04-09 00:29:00.277000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0682,2019-04-09 00:29:00.327000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0685,2019-04-09 21:29:00.270000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0686,2019-03-05 23:29:02.647000+00:00,Modified,7.4,HIGH,3.0
CVE-2019-0688,2019-04-09 21:29:00.317000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0689,2019-04-09 00:29:00.403000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0692,2019-04-09 00:29:00.480000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0693,2019-04-09 00:29:00.527000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0694,2019-04-09 00:29:00.560000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0696,2019-04-09 00:29:00.637000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0697,2019-04-09 00:29:00.653000+00:00,Modified,9.8,CRITICAL,3.0
CVE-2019-0698,2019-04-09 00:29:00.717000+00:00,Modified,9.8,CRITICAL,3.0
CVE-2019-0707,2019-05-16 19:29:00.347000+00:00,Modified,7.0,HIGH,3.0
CVE-2019-0708,2019-05-16 19:29:00.427000+00:00,Analyzed,9.8,CRITICAL,3.1
CVE-2019-0709,2019-06-12 14:29:01.150000+00:00,Modified,7.6,HIGH,3.1
CVE-2019-0719,2019-11-12 19:15:11.113000+00:00,Modified,9.1,CRITICAL,3.1
CVE-2019-0720,2019-08-14 21:15:12.953000+00:00,Modified,8.0,HIGH,3.1
CVE-2019-0721,2019-11-12 19:15:11.177000+00:00,Modified,9.1,CRITICAL,3.1
CVE-2019-0722,2019-06-12 14:29:01.307000+00:00,Modified,8.8,HIGH,3.1
CVE-2019-0724,2019-03-05 23:29:02.677000+00:00,Modified,8.1,HIGH,3.1
CVE-2019-0725,2019-05-16 19:29:00.490000+00:00,Modified,9.8,CRITICAL,3.0
CVE-2019-0726,2019-04-09 00:29:00.980000+00:00,Modified,9.8,CRITICAL,3.0
CVE-2019-0727,2019-05-16 19:29:00.537000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0728,2019-03-05 23:29:02.707000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0729,2019-03-05 23:29:02.740000+00:00,Modified,9.8,CRITICAL,3.0
CVE-2019-0730,2019-04-09 21:29:00.363000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0731,2019-04-09 21:29:00.397000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0732,2019-04-09 21:29:00.427000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0734,2019-05-16 19:29:00.677000+00:00,Modified,8.1,HIGH,3.0
CVE-2019-0735,2019-04-09 21:29:00.473000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0736,2019-08-14 21:15:13.097000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2019-0739,2019-04-09 21:29:00.520000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0741,2019-03-05 23:29:02.770000+00:00,Modified,7.5,HIGH,3.0
CVE-2019-0748,2019-04-09 00:29:01.060000+00:00,Modified,7.8,HIGH,3.0
CVE-2019-0752,2019-04-09 21:29:00.567000+00:00,Analyzed,7.5,HIGH,3.1
